YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,10,19,0.0,-1.84,0.87
2006,1,10,20,0.0,-2.57,0.56
2006,1,10,21,0.0,-2.83,0.36
2006,1,10,22,0.0,-2.65,0.32
2006,1,10,23,0.0,-2.12,0.29
2006,1,11,0,0.0,-1.4,0.3
2006,1,11,1,0.0,-1.34,0.3
2006,1,11,2,0.0,-1.21,0.32
2006,1,11,3,0.0,-1.1,0.3
2006,1,11,4,0.0,-1.0,0.27
2006,1,11,5,0.0,-0.89,0.27
2006,1,11,6,0.0,-0.83,0.28
2006,1,11,7,5.25,-0.67,0.27
2006,1,11,8,9.45,0.18,0.31
2006,1,11,9,42.53,1.31,0.34
2006,1,11,10,84.32,2.32,0.38
2006,1,11,11,82.88,2.75,0.28
2006,1,11,12,86.32,2.9,0.26
2006,1,11,13,80.03,2.82,0.21
2006,1,11,14,44.78,2.35,0.21
2006,1,11,15,47.83,1.9,0.21
2006,1,11,16,7.57,1.53,0.21
2006,1,11,17,0.0,2.65,0.33
2006,1,11,18,0.0,4.13,0.49
2006,1,11,19,0.0,5.72,0.63
2006,1,11,20,0.0,6.51,0.69
2006,1,11,21,0.0,6.35,0.59
2006,1,11,22,0.0,6.09,0.62
2006,1,11,23,0.0,5.6,0.68
2006,1,12,0,0.0,3.65,0.58
2006,1,12,1,0.0,2.24,0.54
2006,1,12,2,0.0,1.49,0.5
2006,1,12,3,0.0,0.93,0.49
2006,1,12,4,0.0,0.58,0.48
2006,1,12,5,0.0,0.19,0.45
2006,1,12,6,0.0,-0.02,0.39
2006,1,12,7,9.07,-0.02,0.34
2006,1,12,8,107.57,1.32,0.37
2006,1,12,9,251.43,3.43,0.36
2006,1,12,10,369.33,5.53,0.42
2006,1,12,11,447.52,7.07,0.46
2006,1,12,12,453.17,8.07,0.47
2006,1,12,13,403.23,8.56,0.44
2006,1,12,14,295.77,8.46,0.35
2006,1,12,15,155.23,6.44,0.24
2006,1,12,16,23.55,2.57,0.32
2006,1,12,17,0.0,1.22,0.34
2006,1,12,18,0.0,0.77,0.29
2006,1,12,19,0.0,0.33,0.28
2006,1,12,20,0.0,0.03,0.27
2006,1,12,21,0.0,-0.23,0.28
2006,1,12,22,0.0,-0.41,0.29
2006,1,12,23,0.0,-0.43,0.3
2006,1,13,0,0.0,-0.74,0.29
2006,1,13,1,0.0,-1.04,0.25
2006,1,13,2,0.0,-0.91,0.22
2006,1,13,3,0.0,-0.11,0.19
2006,1,13,4,0.0,0.43,0.19
2006,1,13,5,0.0,0.38,0.21
2006,1,13,6,0.0,0.05,0.21
2006,1,13,7,9.73,-0.18,0.2
2006,1,13,8,79.65,0.3,0.24
2006,1,13,9,172.8,1.3,0.23
2006,1,13,10,249.95,2.2,0.29
2006,1,13,11,329.83,2.74,0.33
2006,1,13,12,322.42,3.12,0.33
2006,1,13,13,266.1,3.34,0.32
2006,1,13,14,189.55,3.27,0.25
2006,1,13,15,98.8,2.9,0.2
2006,1,13,16,19.75,2.52,0.2
2006,1,13,17,0.0,2.59,0.23
2006,1,13,18,0.0,2.8,0.25
2006,1,13,19,0.0,3.09,0.3
2006,1,13,20,0.0,3.59,0.34
2006,1,13,21,0.0,4.46,0.37
2006,1,13,22,0.0,5.36,0.45
2006,1,13,23,0.0,7.12,0.58
2006,1,14,0,0.0,7.97,0.59
2006,1,14,1,0.0,8.79,0.64
2006,1,14,2,0.0,9.43,0.69
2006,1,14,3,0.0,9.88,0.73
2006,1,14,4,0.0,10.24,0.74
2006,1,14,5,0.0,10.68,0.78
2006,1,14,6,0.0,10.9,0.79
2006,1,14,7,4.0,11.02,0.8
2006,1,14,8,19.4,11.19,0.82
2006,1,14,9,54.95,11.36,0.72
2006,1,14,10,66.72,11.63,0.66
2006,1,14,11,56.95,11.43,0.63
2006,1,14,12,91.03,11.0,0.43
2006,1,14,13,89.78,10.93,0.3
2006,1,14,14,58.9,10.64,0.24
2006,1,14,15,29.75,9.58,0.48
2006,1,14,16,10.45,6.16,0.99
2006,1,14,17,0.0,2.4,1.35
2006,1,14,18,0.0,-0.42,1.54
2006,1,14,19,0.0,-1.68,1.59
2006,1,14,20,0.0,-2.45,1.65
2006,1,14,21,0.0,-3.01,1.69
2006,1,14,22,0.0,-3.48,1.71
2006,1,14,23,0.0,-4.19,1.63
2006,1,15,0,0.0,-4.75,1.65
2006,1,15,1,0.0,-5.23,1.65
2006,1,15,2,0.0,-5.7,1.64
2006,1,15,3,0.0,-6.08,1.6
2006,1,15,4,0.0,-6.43,1.54
2006,1,15,5,0.0,-6.89,1.55
2006,1,15,6,0.0,-7.37,1.58
2006,1,15,7,6.82,-7.9,1.56
2006,1,15,8,45.35,-8.21,1.57
2006,1,15,9,137.65,-8.27,1.53
2006,1,15,10,196.2,-8.1,1.51
2006,1,15,11,342.17,-7.81,1.52
2006,1,15,12,416.42,-7.65,1.51
2006,1,15,13,380.98,-7.69,1.48
2006,1,15,14,293.7,-8.1,1.45
2006,1,15,15,162.45,-9.03,1.41
2006,1,15,16,39.2,-10.3,1.36
2006,1,15,17,0.0,-11.35,1.31
2006,1,15,18,0.0,-12.05,1.26
2006,1,15,19,0.0,-12.3,1.19
2006,1,15,20,0.0,-12.44,1.13
2006,1,15,21,0.0,-12.66,1.07
2006,1,15,22,0.0,-13.02,1.0
2006,1,15,23,0.0,-13.43,0.91
2006,1,16,0,0.0,-13.88,0.82
2006,1,16,1,0.0,-14.72,0.73
2006,1,16,2,0.0,-15.68,0.66
2006,1,16,3,0.0,-15.84,0.64
2006,1,16,4,0.0,-15.84,0.63
2006,1,16,5,0.0,-15.69,0.62
2006,1,16,6,0.0,-15.38,0.61
2006,1,16,7,14.4,-14.7,0.62
2006,1,16,8,106.62,-12.25,0.7
2006,1,16,9,235.07,-10.14,0.75
2006,1,16,10,319.42,-8.07,0.77
2006,1,16,11,355.5,-6.27,0.79
2006,1,16,12,331.38,-4.94,0.79
2006,1,16,13,293.15,-4.04,0.76
2006,1,16,14,195.3,-3.63,0.67
2006,1,16,15,94.12,-4.13,0.52
2006,1,16,16,27.0,-6.39,0.38
2006,1,16,17,0.0,-8.12,0.48
2006,1,16,18,0.0,-8.62,0.52
2006,1,16,19,0.0,-8.53,0.55
2006,1,16,20,0.0,-9.03,0.55
2006,1,16,21,0.0,-9.3,0.56
2006,1,16,22,0.0,-9.55,0.56
2006,1,16,23,0.0,-9.93,0.59
2006,1,17,0,0.0,-10.16,0.59
2006,1,17,1,0.0,-10.37,0.59
2006,1,17,2,0.0,-10.47,0.56
2006,1,17,3,0.0,-10.61,0.54
2006,1,17,4,0.0,-10.25,0.52
2006,1,17,5,0.0,-9.25,0.47
2006,1,17,6,0.0,-8.46,0.44
2006,1,17,7,11.82,-8.3,0.46
2006,1,17,8,109.82,-6.64,0.33
2006,1,17,9,183.45,-3.96,0.35
2006,1,17,10,263.77,-1.93,0.39
2006,1,17,11,289.38,-0.59,0.41
2006,1,17,12,289.35,0.28,0.46
2006,1,17,13,145.7,0.42,0.5
2006,1,17,14,76.78,0.09,0.48
2006,1,17,15,30.9,-0.4,0.47
2006,1,17,16,14.05,-1.15,0.5
2006,1,17,17,0.0,-1.38,0.55
2006,1,17,18,0.0,-1.28,0.58
2006,1,17,19,0.0,-1.05,0.63
2006,1,17,20,0.0,-0.72,0.68
2006,1,17,21,0.0,-0.41,0.69
2006,1,17,22,0.0,0.07,0.86
2006,1,17,23,0.0,0.43,0.94
2006,1,18,0,0.0,0.78,0.95
2006,1,18,1,0.0,1.38,0.92
2006,1,18,2,0.0,2.43,0.93
2006,1,18,3,0.0,4.59,1.07
2006,1,18,4,0.0,6.75,1.21
2006,1,18,5,0.0,8.34,1.34
2006,1,18,6,0.0,9.7,1.57
2006,1,18,7,5.15,10.63,1.65
2006,1,18,8,17.77,11.4,1.78
2006,1,18,9,35.92,12.04,1.67
2006,1,18,10,33.28,11.52,1.28
2006,1,18,11,37.17,6.82,1.24
2006,1,18,12,29.73,4.43,1.07
2006,1,18,13,149.65,4.35,1.1
2006,1,18,14,55.83,3.99,1.12
2006,1,18,15,75.97,2.8,1.16
2006,1,18,16,28.62,1.52,1.17
2006,1,18,17,0.0,0.41,1.16
2006,1,18,18,0.0,-0.51,1.11
2006,1,18,19,0.0,-1.23,1.07
2006,1,18,20,0.0,-1.75,1.06
2006,1,18,21,0.0,-2.06,1.05
2006,1,18,22,0.0,-2.15,1.01
2006,1,18,23,0.0,-2.11,0.97
2006,1,19,0,0.0,-1.96,0.97
2006,1,19,1,0.0,-1.91,0.95
2006,1,19,2,0.0,-2.12,0.93
2006,1,19,3,0.0,-2.38,0.9
2006,1,19,4,0.0,-2.58,0.86
2006,1,19,5,0.0,-2.8,0.79
2006,1,19,6,0.0,-3.0,0.7
2006,1,19,7,14.32,-2.86,0.64
2006,1,19,8,144.5,-1.38,0.68
2006,1,19,9,296.6,0.28,0.75
2006,1,19,10,412.15,1.83,0.77
2006,1,19,11,386.9,2.84,0.73
2006,1,19,12,365.17,3.25,0.63
2006,1,19,13,311.05,3.15,0.49
2006,1,19,14,240.52,3.12,0.42
2006,1,19,15,123.05,2.43,0.33
2006,1,19,16,31.33,-0.17,0.27
2006,1,19,17,0.0,-0.35,0.38
2006,1,19,18,0.0,-0.61,0.42
2006,1,19,19,0.0,-1.18,0.42
2006,1,19,20,0.0,-1.45,0.43
2006,1,19,21,0.0,-1.46,0.44
2006,1,19,22,0.0,-1.46,0.42
2006,1,19,23,0.0,-1.22,0.41
2006,1,20,0,0.0,-1.28,0.38
2006,1,20,1,0.0,-1.28,0.39
2006,1,20,2,0.0,-1.15,0.38
2006,1,20,3,0.0,-1.01,0.38
2006,1,20,4,0.0,-1.04,0.37
2006,1,20,5,0.0,-1.38,0.37
2006,1,20,6,0.0,-1.25,0.38
2006,1,20,7,13.68,-0.59,0.43
2006,1,20,8,133.23,1.55,0.55
2006,1,20,9,265.92,3.96,0.52
2006,1,20,10,348.1,6.7,0.55
2006,1,20,11,424.45,8.76,0.62
2006,1,20,12,322.17,9.55,0.57
2006,1,20,13,280.8,9.53,0.49
2006,1,20,14,200.77,8.97,0.43
2006,1,20,15,108.62,7.31,0.34
2006,1,20,16,25.35,4.88,0.33
2006,1,20,17,0.0,4.16,0.37
2006,1,20,18,0.0,4.11,0.4
2006,1,20,19,0.0,4.01,0.39
2006,1,20,20,0.0,3.26,0.35
2006,1,20,21,0.0,2.41,0.32
2006,1,20,22,0.0,2.02,0.31
2006,1,20,23,0.0,1.89,0.32
2006,1,21,0,0.0,1.83,0.33
2006,1,21,1,0.0,2.06,0.35
2006,1,21,2,0.0,2.13,0.38
2006,1,21,3,0.0,1.63,0.38
2006,1,21,4,0.0,1.46,0.39
2006,1,21,5,0.0,1.34,0.39
2006,1,21,6,0.0,1.5,0.44
2006,1,21,7,9.75,1.59,0.52
2006,1,21,8,76.3,2.43,0.63
2006,1,21,9,128.5,3.77,0.64
2006,1,21,10,188.18,5.88,0.78
2006,1,21,11,258.8,8.26,0.88
2006,1,21,12,308.25,9.89,1.03
2006,1,21,13,300.75,10.42,1.09
2006,1,21,14,204.45,10.73,1.17
2006,1,21,15,119.35,9.34,1.35
2006,1,21,16,30.2,5.46,1.56
2006,1,21,17,0.0,2.07,1.34
2006,1,21,18,0.0,0.96,1.18
2006,1,21,19,0.0,0.22,1.11
2006,1,21,20,0.0,-0.51,1.04
2006,1,21,21,0.0,-1.11,1.0
2006,1,21,22,0.0,-1.74,0.95
2006,1,21,23,0.0,-2.41,0.88
2006,1,22,0,0.0,-3.09,0.76
2006,1,22,1,0.0,-3.67,0.65
2006,1,22,2,0.0,-4.23,0.55
2006,1,22,3,0.0,-4.76,0.49
2006,1,22,4,0.0,-4.98,0.42
2006,1,22,5,0.0,-5.13,0.35
2006,1,22,6,0.0,-5.13,0.27
2006,1,22,7,10.8,-4.32,0.29
2006,1,22,8,149.3,-2.41,0.36
2006,1,22,9,294.9,-0.73,0.36
2006,1,22,10,426.08,0.81,0.28
2006,1,22,11,502.23,2.11,0.18
2006,1,22,12,505.8,3.07,0.16
2006,1,22,13,384.42,3.28,0.22
2006,1,22,14,318.02,2.58,0.24
2006,1,22,15,178.82,1.22,0.21
2006,1,22,16,32.42,-0.99,0.49
2006,1,22,17,0.0,-2.12,0.31
2006,1,22,18,0.0,-2.0,0.28
2006,1,22,19,0.0,-1.81,0.32
2006,1,22,20,0.0,-1.82,0.31
2006,1,22,21,0.0,-1.85,0.3
2006,1,22,22,0.0,-1.83,0.33
2006,1,22,23,0.0,-1.6,0.44
2006,1,23,0,0.0,-1.43,0.44
2006,1,23,1,0.0,-1.44,0.38
2006,1,23,2,0.0,-1.4,0.33
2006,1,23,3,0.0,-1.35,0.39
2006,1,23,4,0.0,-1.25,0.37
2006,1,23,5,0.0,-1.17,0.4
2006,1,23,6,0.0,-1.04,0.44
2006,1,23,7,6.2,-0.79,0.33
2006,1,23,8,31.38,-0.57,0.35
2006,1,23,9,89.2,-0.07,0.47
2006,1,23,10,91.03,0.35,0.38
2006,1,23,11,58.28,0.62,0.24
2006,1,23,12,70.6,0.68,0.26
2006,1,23,13,88.5,0.8,0.33
2006,1,23,14,85.9,0.93,0.3
2006,1,23,15,38.53,0.95,0.27
2006,1,23,16,18.67,-0.29,0.3
2006,1,23,17,0.0,-1.51,0.33
2006,1,23,18,0.0,-1.35,0.35
2006,1,23,19,0.0,-1.79,0.38
2006,1,23,20,0.0,-2.91,0.4
2006,1,23,21,0.0,-3.62,0.42
2006,1,23,22,0.0,-3.7,0.44
2006,1,23,23,0.0,-3.53,0.46
2006,1,24,0,0.0,-3.57,0.5
2006,1,24,1,0.0,-3.63,0.52
2006,1,24,2,0.0,-4.01,0.46
2006,1,24,3,0.0,-4.21,0.45
2006,1,24,4,0.0,-4.53,0.55
2006,1,24,5,0.0,-4.93,0.69
2006,1,24,6,0.0,-5.27,0.75
2006,1,24,7,18.02,-5.12,0.78
2006,1,24,8,121.0,-3.14,0.54
2006,1,24,9,254.43,-0.48,0.35
2006,1,24,10,358.92,0.72,0.32
2006,1,24,11,460.73,1.34,0.35
2006,1,24,12,473.0,1.78,0.42
2006,1,24,13,435.05,2.02,0.46
2006,1,24,14,331.6,1.91,0.41
2006,1,24,15,188.85,1.19,0.3
2006,1,24,16,38.3,-0.83,0.31
2006,1,24,17,0.0,-1.92,0.38
2006,1,24,18,0.0,-2.16,0.43
2006,1,24,19,0.0,-2.27,0.43
2006,1,24,20,0.0,-1.91,0.43
2006,1,24,21,0.0,-1.43,0.42
2006,1,24,22,0.0,-0.94,0.42
2006,1,24,23,0.0,-0.47,0.44
2006,1,25,0,0.0,0.01,0.62
2006,1,25,1,0.0,-0.52,0.41
2006,1,25,2,0.0,-1.78,0.4
2006,1,25,3,0.0,-2.0,0.49
2006,1,25,4,0.0,-1.98,0.51
2006,1,25,5,0.0,-1.83,0.56
2006,1,25,6,0.0,-1.93,0.58
2006,1,25,7,18.0,-1.7,0.6
2006,1,25,8,108.0,-0.2,0.73
2006,1,25,9,177.07,0.79,0.76
2006,1,25,10,194.57,1.24,0.81
2006,1,25,11,214.2,1.35,0.86
2006,1,25,12,156.02,1.43,0.86
2006,1,25,13,143.23,1.64,0.81
2006,1,25,14,107.9,1.63,0.76
2006,1,25,15,78.07,1.17,0.75
2006,1,25,16,37.25,0.46,0.82
2006,1,25,17,0.0,-0.06,0.92
2006,1,25,18,0.0,-0.48,1.01
2006,1,25,19,0.0,-0.95,1.07
2006,1,25,20,0.0,-1.34,1.1
2006,1,25,21,0.0,-1.74,1.12
2006,1,25,22,0.0,-2.23,1.14
2006,1,25,23,0.0,-2.76,1.14
2006,1,26,0,0.0,-3.2,1.13
2006,1,26,1,0.0,-3.49,1.13
2006,1,26,2,0.0,-3.86,1.13
2006,1,26,3,0.0,-4.28,1.13
2006,1,26,4,0.0,-4.73,1.15
2006,1,26,5,0.0,-5.25,1.15
2006,1,26,6,0.0,-5.75,1.14
2006,1,26,7,17.4,-6.04,1.13
2006,1,26,8,108.62,-5.58,1.19
2006,1,26,9,237.93,-4.79,1.22
2006,1,26,10,331.98,-4.02,1.23
2006,1,26,11,476.0,-3.58,1.23
2006,1,26,12,487.85,-3.29,1.23
2006,1,26,13,434.7,-3.18,1.21
2006,1,26,14,345.55,-3.53,1.19
2006,1,26,15,199.25,-4.31,1.14
2006,1,26,16,54.58,-5.41,1.07
2006,1,26,17,0.0,-6.24,1.03
2006,1,26,18,0.0,-6.72,1.02
2006,1,26,19,0.0,-7.14,0.98
2006,1,26,20,0.0,-7.53,0.94
2006,1,26,21,0.0,-7.98,0.85
2006,1,26,22,0.0,-8.96,0.82
2006,1,26,23,0.0,-9.53,0.78
2006,1,27,0,0.0,-9.77,0.74
2006,1,27,1,0.0,-10.15,0.66
2006,1,27,2,0.0,-10.66,0.73
2006,1,27,3,0.0,-11.1,0.74
2006,1,27,4,0.0,-11.33,0.71
2006,1,27,5,0.0,-11.56,0.68
2006,1,27,6,0.0,-11.75,0.67
2006,1,27,7,23.75,-11.38,0.68
2006,1,27,8,175.57,-8.37,0.55
2006,1,27,9,334.08,-5.31,0.57
2006,1,27,10,453.62,-2.78,0.56
2006,1,27,11,518.3,-0.84,0.58
2006,1,27,12,527.2,0.47,0.58
2006,1,27,13,475.12,1.21,0.55
2006,1,27,14,370.08,1.27,0.48
2006,1,27,15,221.32,0.71,0.34
2006,1,27,16,60.38,-2.02,0.33
2006,1,27,17,0.0,-3.69,0.45
2006,1,27,18,0.0,-3.64,0.41
