YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,3,7,77.22,12.33,2.72
2006,1,3,8,270.1,13.85,2.77
2006,1,3,9,442.55,15.63,2.92
2006,1,3,10,567.4,16.88,2.96
2006,1,3,11,635.97,17.7,2.86
2006,1,3,12,637.6,18.41,2.77
2006,1,3,13,565.12,18.86,2.57
2006,1,3,14,434.58,18.93,2.3
2006,1,3,15,262.73,18.58,1.98
2006,1,3,16,73.1,17.02,1.45
2006,1,3,17,0.0,15.68,1.54
2006,1,3,18,0.0,15.19,1.64
2006,1,3,19,0.0,14.73,1.73
2006,1,3,20,0.0,14.33,1.79
2006,1,3,21,0.0,13.79,1.72
2006,1,3,22,0.0,13.09,1.69
2006,1,3,23,0.0,12.48,1.65
2006,1,4,0,0.0,12.01,1.61
2006,1,4,1,0.0,11.67,1.56
2006,1,4,2,0.0,11.46,1.54
2006,1,4,3,0.0,11.32,1.59
2006,1,4,4,0.0,11.24,1.65
2006,1,4,5,0.0,11.3,1.66
2006,1,4,6,0.0,11.48,1.61
2006,1,4,7,77.35,12.56,1.26
2006,1,4,8,268.6,14.51,0.98
2006,1,4,9,394.9,16.46,0.94
2006,1,4,10,507.05,18.03,1.31
2006,1,4,11,575.38,18.66,1.67
2006,1,4,12,552.12,18.87,1.96
2006,1,4,13,481.2,18.79,2.13
2006,1,4,14,390.35,18.36,2.32
2006,1,4,15,233.43,17.86,2.42
2006,1,4,16,32.55,16.69,2.23
2006,1,4,17,0.0,15.54,2.38
2006,1,4,18,0.0,15.53,2.41
2006,1,4,19,0.0,15.21,2.26
2006,1,4,20,0.0,14.97,2.26
2006,1,4,21,0.0,15.02,2.43
2006,1,4,22,0.0,15.09,2.61
2006,1,4,23,0.0,14.88,2.7
2006,1,5,0,0.0,14.5,2.7
2006,1,5,1,0.0,14.03,2.57
2006,1,5,2,0.0,13.75,2.42
2006,1,5,3,0.0,13.62,2.29
2006,1,5,4,0.0,13.57,2.47
2006,1,5,5,0.0,13.16,2.89
2006,1,5,6,0.0,12.52,3.14
2006,1,5,7,72.28,12.48,3.47
2006,1,5,8,257.95,13.36,4.09
2006,1,5,9,430.73,14.46,4.05
2006,1,5,10,559.42,15.62,4.21
2006,1,5,11,644.22,16.34,4.76
2006,1,5,12,647.97,16.55,5.25
2006,1,5,13,578.95,16.39,5.71
2006,1,5,14,449.52,15.92,5.93
2006,1,5,15,274.5,15.28,5.87
2006,1,5,16,79.53,14.17,5.51
2006,1,5,17,0.0,12.86,5.21
2006,1,5,18,0.0,12.21,4.98
2006,1,5,19,0.0,11.8,4.79
2006,1,5,20,0.0,11.44,4.7
2006,1,5,21,0.0,10.96,4.65
2006,1,5,22,0.0,10.49,4.64
2006,1,5,23,0.0,10.06,4.39
2006,1,6,0,0.0,9.49,4.11
2006,1,6,1,0.0,8.7,4.06
2006,1,6,2,0.0,8.03,4.2
2006,1,6,3,0.0,7.35,4.23
2006,1,6,4,0.0,6.7,4.2
2006,1,6,5,0.0,6.12,4.12
2006,1,6,6,0.0,5.63,4.11
2006,1,6,7,80.05,6.21,4.46
2006,1,6,8,233.23,7.15,4.91
2006,1,6,9,295.5,7.82,5.0
2006,1,6,10,298.48,8.33,5.15
2006,1,6,11,310.17,8.71,5.4
2006,1,6,12,191.43,8.77,5.57
2006,1,6,13,148.68,8.68,5.7
2006,1,6,14,114.35,8.44,5.67
2006,1,6,15,67.82,7.99,5.43
2006,1,6,16,36.15,7.06,4.88
2006,1,6,17,0.0,5.82,4.26
2006,1,6,18,0.0,5.14,4.09
2006,1,6,19,0.0,4.48,3.91
2006,1,6,20,0.0,3.88,3.64
2006,1,6,21,0.0,3.36,3.4
2006,1,6,22,0.0,2.86,3.15
2006,1,6,23,0.0,2.51,3.06
2006,1,7,0,0.0,2.06,2.79
2006,1,7,1,0.0,1.66,2.28
2006,1,7,2,0.0,1.72,1.93
2006,1,7,3,0.0,1.38,1.88
2006,1,7,4,0.0,1.26,1.75
2006,1,7,5,0.0,1.27,1.63
2006,1,7,6,0.0,1.37,1.53
2006,1,7,7,79.9,2.34,1.2
2006,1,7,8,275.3,4.13,1.15
2006,1,7,9,453.05,5.9,1.06
2006,1,7,10,585.12,7.3,1.19
2006,1,7,11,641.47,8.7,1.61
2006,1,7,12,635.8,9.84,1.86
2006,1,7,13,569.47,10.64,2.04
2006,1,7,14,424.15,10.99,2.21
2006,1,7,15,268.17,10.96,2.27
2006,1,7,16,82.88,9.78,2.06
2006,1,7,17,0.0,8.45,2.07
2006,1,7,18,0.0,8.57,2.21
2006,1,7,19,0.0,8.79,2.52
2006,1,7,20,0.0,9.1,2.78
2006,1,7,21,0.0,9.36,2.98
2006,1,7,22,0.0,9.63,3.18
2006,1,7,23,0.0,9.9,3.32
2006,1,8,0,0.0,10.16,3.32
2006,1,8,1,0.0,10.45,3.23
2006,1,8,2,0.0,10.71,3.21
2006,1,8,3,0.0,10.93,3.27
2006,1,8,4,0.0,11.34,3.28
2006,1,8,5,0.0,11.73,3.22
2006,1,8,6,0.0,11.96,3.14
2006,1,8,7,72.55,13.79,3.07
2006,1,8,8,230.85,16.39,3.36
2006,1,8,9,401.35,17.88,3.99
2006,1,8,10,497.4,18.74,4.37
2006,1,8,11,590.33,19.19,4.51
2006,1,8,12,600.45,19.42,4.56
2006,1,8,13,537.5,19.46,4.51
2006,1,8,14,413.83,19.27,4.38
2006,1,8,15,241.25,18.85,4.15
2006,1,8,16,80.82,18.08,3.57
2006,1,8,17,0.0,17.43,3.26
2006,1,8,18,0.0,17.27,3.25
2006,1,8,19,0.0,17.22,3.36
2006,1,8,20,0.0,17.14,3.36
2006,1,8,21,0.0,17.05,3.23
2006,1,8,22,0.0,16.93,2.98
2006,1,8,23,0.0,16.86,2.82
2006,1,9,0,0.0,16.84,2.72
2006,1,9,1,0.0,16.75,2.59
2006,1,9,2,0.0,16.62,2.37
2006,1,9,3,0.0,16.51,2.11
2006,1,9,4,0.0,16.24,1.81
2006,1,9,5,0.0,15.96,1.48
2006,1,9,6,0.0,15.77,1.22
2006,1,9,7,43.55,16.48,0.91
2006,1,9,8,147.82,17.71,0.88
2006,1,9,9,276.48,19.01,0.88
2006,1,9,10,346.75,20.06,1.16
2006,1,9,11,400.73,20.66,1.4
2006,1,9,12,370.98,20.92,1.62
2006,1,9,13,283.4,20.52,1.72
2006,1,9,14,246.02,20.34,1.73
2006,1,9,15,138.95,19.71,1.74
2006,1,9,16,51.38,18.57,1.61
2006,1,9,17,0.0,17.54,1.62
2006,1,9,18,0.0,17.35,1.8
2006,1,9,19,0.0,17.03,1.99
2006,1,9,20,0.0,16.69,2.13
2006,1,9,21,0.0,16.51,2.28
2006,1,9,22,0.0,16.13,2.36
2006,1,9,23,0.0,15.94,2.41
2006,1,10,0,0.0,15.71,2.37
2006,1,10,1,0.0,15.67,2.3
2006,1,10,2,0.0,15.51,2.14
2006,1,10,3,0.0,15.05,2.12
2006,1,10,4,0.0,14.9,2.15
2006,1,10,5,0.0,14.83,2.2
2006,1,10,6,0.0,14.78,2.25
2006,1,10,7,49.83,15.82,2.23
2006,1,10,8,166.15,17.22,2.53
2006,1,10,9,308.88,18.32,2.87
2006,1,10,10,363.0,19.27,2.89
2006,1,10,11,355.95,19.73,2.89
2006,1,10,12,282.95,19.93,2.96
2006,1,10,13,174.32,19.92,3.06
2006,1,10,14,102.8,19.7,3.19
2006,1,10,15,54.55,19.24,3.21
2006,1,10,16,22.75,18.34,3.11
2006,1,10,17,0.0,17.51,3.13
2006,1,10,18,0.0,17.51,3.37
2006,1,10,19,0.0,17.55,3.54
2006,1,10,20,0.0,17.63,3.76
2006,1,10,21,0.0,17.53,3.39
2006,1,10,22,0.0,17.38,3.18
2006,1,10,23,0.0,17.03,2.7
2006,1,11,0,0.0,17.06,2.3
2006,1,11,1,0.0,17.09,2.01
2006,1,11,2,0.0,16.9,1.7
2006,1,11,3,0.0,16.55,1.39
2006,1,11,4,0.0,16.3,1.0
2006,1,11,5,0.0,16.15,0.77
2006,1,11,6,0.0,15.86,0.65
2006,1,11,7,53.33,16.21,1.06
2006,1,11,8,221.57,16.8,1.43
2006,1,11,9,403.27,17.68,1.2
2006,1,11,10,532.67,18.61,1.06
2006,1,11,11,617.92,19.62,1.02
2006,1,11,12,625.62,20.17,1.06
2006,1,11,13,564.85,20.34,1.1
2006,1,11,14,441.8,20.19,1.1
2006,1,11,15,272.4,19.7,1.1
2006,1,11,16,85.7,18.35,1.07
2006,1,11,17,0.0,16.72,1.15
2006,1,11,18,0.0,15.88,1.25
2006,1,11,19,0.0,15.19,1.49
2006,1,11,20,0.0,14.59,1.75
2006,1,11,21,0.0,14.02,1.85
2006,1,11,22,0.0,13.51,1.8
2006,1,11,23,0.0,13.11,1.69
2006,1,12,0,0.0,12.83,1.48
2006,1,12,1,0.0,12.49,1.5
2006,1,12,2,0.0,12.02,1.65
2006,1,12,3,0.0,11.87,1.6
2006,1,12,4,0.0,11.82,1.35
2006,1,12,5,0.0,11.8,1.06
2006,1,12,6,0.0,11.77,0.67
2006,1,12,7,58.22,12.29,0.3
2006,1,12,8,201.2,13.52,0.44
2006,1,12,9,389.95,15.0,0.89
2006,1,12,10,505.52,16.1,1.1
2006,1,12,11,615.75,17.06,1.25
2006,1,12,12,603.9,17.7,1.36
2006,1,12,13,497.3,18.1,1.4
2006,1,12,14,392.12,18.05,1.41
2006,1,12,15,203.75,17.44,1.51
2006,1,12,16,64.6,15.99,1.64
2006,1,12,17,0.0,14.87,1.81
2006,1,12,18,0.0,14.76,1.93
2006,1,12,19,0.0,14.79,1.8
2006,1,12,20,0.0,14.82,1.67
2006,1,12,21,0.0,14.95,1.71
2006,1,12,22,0.0,15.04,1.87
2006,1,12,23,0.0,15.18,1.85
2006,1,13,0,0.0,15.57,2.05
2006,1,13,1,0.0,16.11,2.47
2006,1,13,2,0.0,16.82,3.34
2006,1,13,3,0.0,17.54,4.66
2006,1,13,4,0.0,18.03,5.41
2006,1,13,5,0.0,18.22,5.51
2006,1,13,6,0.0,18.36,5.19
2006,1,13,7,8.0,18.58,4.8
2006,1,13,8,32.22,19.11,5.41
2006,1,13,9,199.43,19.75,6.3
2006,1,13,10,408.55,19.69,6.07
2006,1,13,11,624.72,19.0,5.46
2006,1,13,12,638.12,18.41,5.79
2006,1,13,13,588.8,17.75,6.42
2006,1,13,14,463.73,16.73,6.89
2006,1,13,15,295.35,15.68,6.72
2006,1,13,16,104.15,14.5,6.31
2006,1,13,17,0.0,13.26,5.84
2006,1,13,18,0.0,12.62,5.52
2006,1,13,19,0.0,12.14,5.19
2006,1,13,20,0.0,11.76,4.97
2006,1,13,21,0.0,11.42,5.18
2006,1,13,22,0.0,11.02,5.6
2006,1,13,23,0.0,10.22,6.21
2006,1,14,0,0.0,9.1,6.7
2006,1,14,1,0.0,8.22,6.23
2006,1,14,2,0.0,7.7,5.7
2006,1,14,3,0.0,7.34,5.59
2006,1,14,4,0.0,6.87,5.42
2006,1,14,5,0.0,6.46,5.34
2006,1,14,6,0.0,6.17,5.31
2006,1,14,7,89.4,6.71,5.65
2006,1,14,8,297.92,7.89,6.25
2006,1,14,9,479.85,8.88,6.13
2006,1,14,10,613.4,10.1,5.82
2006,1,14,11,684.28,11.35,5.77
2006,1,14,12,687.05,12.39,5.74
2006,1,14,13,616.95,13.1,5.63
2006,1,14,14,492.5,13.4,5.44
2006,1,14,15,310.35,13.26,5.2
2006,1,14,16,97.3,12.23,4.7
2006,1,14,17,0.0,10.57,4.28
2006,1,14,18,0.0,9.53,4.12
2006,1,14,19,0.0,8.95,4.02
2006,1,14,20,0.0,8.47,3.9
2006,1,14,21,0.0,7.94,3.68
2006,1,14,22,0.0,7.79,3.46
2006,1,14,23,0.0,7.31,3.18
2006,1,15,0,0.0,6.68,3.15
2006,1,15,1,0.0,6.49,2.98
2006,1,15,2,0.0,6.06,2.76
2006,1,15,3,0.0,5.75,2.56
2006,1,15,4,0.0,5.93,2.51
2006,1,15,5,0.0,5.4,2.46
2006,1,15,6,0.0,5.03,2.32
2006,1,15,7,56.15,6.4,1.95
2006,1,15,8,198.65,7.9,1.85
2006,1,15,9,315.25,9.43,1.66
2006,1,15,10,426.55,10.44,1.43
2006,1,15,11,451.5,11.34,1.42
2006,1,15,12,406.88,12.46,1.7
2006,1,15,13,362.65,13.4,1.78
2006,1,15,14,288.35,13.82,1.83
2006,1,15,15,170.38,13.72,1.96
2006,1,15,16,51.12,12.52,1.81
2006,1,15,17,0.0,11.48,1.96
2006,1,15,18,0.0,11.67,1.92
2006,1,15,19,0.0,11.93,2.0
2006,1,15,20,0.0,12.19,2.24
2006,1,15,21,0.0,12.59,2.63
2006,1,15,22,0.0,12.93,3.08
2006,1,15,23,0.0,13.29,3.37
2006,1,16,0,0.0,13.63,3.41
2006,1,16,1,0.0,13.84,3.16
2006,1,16,2,0.0,13.82,2.97
2006,1,16,3,0.0,14.29,2.85
2006,1,16,4,0.0,14.88,2.64
2006,1,16,5,0.0,15.2,2.43
2006,1,16,6,0.0,15.2,2.18
2006,1,16,7,21.15,16.26,2.02
2006,1,16,8,99.28,17.65,2.13
2006,1,16,9,174.93,18.46,2.22
2006,1,16,10,244.35,19.22,2.37
2006,1,16,11,308.02,19.61,2.68
2006,1,16,12,307.0,19.86,3.09
2006,1,16,13,224.77,20.08,3.37
2006,1,16,14,166.23,19.92,3.47
2006,1,16,15,102.93,19.54,3.41
2006,1,16,16,62.7,18.85,3.3
2006,1,16,17,0.0,18.16,3.42
2006,1,16,18,0.0,18.09,3.63
2006,1,16,19,0.0,18.26,3.8
2006,1,16,20,0.0,18.44,3.9
2006,1,16,21,0.0,18.56,4.29
2006,1,16,22,0.0,18.68,4.77
2006,1,16,23,0.0,18.81,5.02
2006,1,17,0,0.0,18.85,5.21
2006,1,17,1,0.0,18.91,5.44
2006,1,17,2,0.0,18.97,5.73
2006,1,17,3,0.0,18.98,5.9
2006,1,17,4,0.0,19.01,5.95
2006,1,17,5,0.0,19.0,5.83
2006,1,17,6,0.0,19.11,5.79
2006,1,17,7,8.5,19.52,6.39
2006,1,17,8,43.03,20.05,7.33
2006,1,17,9,41.5,20.44,7.83
2006,1,17,10,58.42,19.9,6.99
2006,1,17,11,44.3,18.53,5.89
2006,1,17,12,60.3,15.58,7.42
2006,1,17,13,88.88,14.29,6.47
2006,1,17,14,61.03,14.08,5.52
2006,1,17,15,40.67,14.03,5.38
2006,1,17,16,35.08,13.82,5.66
2006,1,17,17,0.0,13.18,6.16
2006,1,17,18,0.0,11.7,6.41
2006,1,17,19,0.0,10.11,6.33
2006,1,17,20,0.0,9.15,6.31
2006,1,17,21,0.0,8.57,6.33
2006,1,17,22,0.0,8.14,6.14
2006,1,17,23,0.0,7.72,5.58
2006,1,18,0,0.0,7.49,5.15
2006,1,18,1,0.0,7.29,4.77
2006,1,18,2,0.0,6.96,4.45
2006,1,18,3,0.0,6.49,4.18
2006,1,18,4,0.0,5.85,3.75
2006,1,18,5,0.0,5.39,3.11
2006,1,18,6,0.0,5.33,2.49
2006,1,18,7,89.35,6.96,1.76
2006,1,18,8,294.2,8.92,1.6
2006,1,18,9,480.92,10.7,1.71
2006,1,18,10,617.85,11.89,1.93
2006,1,18,11,690.2,12.79,2.29
2006,1,18,12,693.5,13.43,2.59
2006,1,18,13,630.75,13.79,2.77
2006,1,18,14,501.25,13.84,2.81
2006,1,18,15,321.45,13.55,2.79
2006,1,18,16,124.07,12.24,2.51
2006,1,18,17,0.0,10.61,2.47
2006,1,18,18,0.0,10.49,2.41
2006,1,18,19,0.0,10.47,2.33
2006,1,18,20,0.0,10.52,2.3
2006,1,18,21,0.0,10.55,2.4
2006,1,18,22,0.0,10.61,2.59
2006,1,18,23,0.0,10.63,2.73
2006,1,19,0,0.0,10.69,2.8
2006,1,19,1,0.0,10.79,2.79
2006,1,19,2,0.0,10.79,2.76
2006,1,19,3,0.0,10.77,2.77
2006,1,19,4,0.0,10.73,2.82
2006,1,19,5,0.0,10.75,2.91
2006,1,19,6,0.0,10.71,2.93
2006,1,19,7,85.95,12.65,3.05
2006,1,19,8,282.4,15.06,3.73
2006,1,19,9,461.95,16.14,4.11
2006,1,19,10,596.45,16.78,4.1
2006,1,19,11,674.5,17.2,3.94
2006,1,19,12,680.0,17.44,3.8
2006,1,19,13,588.7,17.46,3.73
2006,1,19,14,460.98,17.23,3.69
2006,1,19,15,275.95,16.77,3.59
2006,1,19,16,98.57,15.6,3.16
2006,1,19,17,0.0,13.76,3.0
2006,1,19,18,0.0,13.5,3.08
2006,1,19,19,0.0,13.37,3.18
2006,1,19,20,0.0,13.27,3.32
2006,1,19,21,0.0,13.24,3.48
2006,1,19,22,0.0,13.19,3.61
2006,1,19,23,0.0,12.94,3.69
2006,1,20,0,0.0,12.82,3.69
2006,1,20,1,0.0,12.59,3.53
2006,1,20,2,0.0,12.35,3.28
2006,1,20,3,0.0,12.57,2.92
2006,1,20,4,0.0,12.82,2.5
2006,1,20,5,0.0,12.93,2.21
2006,1,20,6,0.0,12.95,2.2
2006,1,20,7,34.55,14.61,2.43
2006,1,20,8,82.82,16.15,2.89
2006,1,20,9,125.3,17.25,3.25
2006,1,20,10,206.55,18.05,3.42
2006,1,20,11,203.8,18.68,3.45
2006,1,20,12,156.55,19.07,3.41
2006,1,20,13,165.43,19.26,3.37
2006,1,20,14,127.72,19.22,3.39
2006,1,20,15,53.62,18.92,3.4
2006,1,20,16,33.62,18.35,3.54
2006,1,20,17,0.0,17.91,3.76
2006,1,20,18,0.0,17.81,3.75
2006,1,20,19,0.0,17.69,3.52
2006,1,20,20,0.0,17.65,3.15
2006,1,20,21,0.0,17.74,3.21
2006,1,20,22,0.0,17.75,2.86
2006,1,20,23,0.0,17.81,2.84
2006,1,21,0,0.0,18.12,3.1
2006,1,21,1,0.0,18.18,3.18
2006,1,21,2,0.0,18.23,3.26
2006,1,21,3,0.0,18.29,3.37
2006,1,21,4,0.0,18.36,3.58
2006,1,21,5,0.0,18.35,3.53
2006,1,21,6,0.0,18.29,3.11
2006,1,21,7,17.5,18.36,2.65
2006,1,21,8,90.12,18.93,2.68
2006,1,21,9,148.85,19.48,2.81
2006,1,21,10,211.02,19.99,2.53
2006,1,21,11,192.18,20.49,2.1
2006,1,21,12,310.52,20.9,1.79
2006,1,21,13,229.02,21.0,1.61
2006,1,21,14,153.8,20.86,1.47
2006,1,21,15,112.28,20.47,1.34
2006,1,21,16,59.75,19.7,1.15
2006,1,21,17,0.0,18.71,0.95
2006,1,21,18,0.0,18.4,1.09
2006,1,21,19,0.0,18.11,1.36
2006,1,21,20,0.0,17.82,1.76
2006,1,21,21,0.0,17.59,2.09
2006,1,21,22,0.0,17.42,2.25
2006,1,21,23,0.0,17.4,2.26
2006,1,22,0,0.0,17.24,2.22
2006,1,22,1,0.0,17.01,2.28
2006,1,22,2,0.0,17.02,2.33
2006,1,22,3,0.0,17.32,2.53
2006,1,22,4,0.0,17.54,2.77
2006,1,22,5,0.0,17.73,2.91
2006,1,22,6,0.0,17.87,3.05
2006,1,22,7,32.38,18.29,3.28
2006,1,22,8,124.07,18.64,3.21
2006,1,22,9,218.65,19.03,3.32
2006,1,22,10,313.85,19.36,3.26
2006,1,22,11,381.3,19.61,3.17
2006,1,22,12,371.1,19.77,3.16
2006,1,22,13,354.25,19.87,3.19
2006,1,22,14,267.75,19.88,3.36
2006,1,22,15,144.38,19.8,3.48
2006,1,22,16,52.8,19.52,3.43
2006,1,22,17,0.0,18.99,2.98
2006,1,22,18,0.0,18.89,2.9
2006,1,22,19,0.0,18.81,2.73
2006,1,22,20,0.0,18.81,2.91
2006,1,22,21,0.0,18.99,3.99
2006,1,22,22,0.0,19.24,4.84
2006,1,22,23,0.0,19.23,4.68
2006,1,23,0,0.0,19.24,4.65
2006,1,23,1,0.0,19.27,4.73
2006,1,23,2,0.0,19.22,4.68
2006,1,23,3,0.0,19.2,4.5
2006,1,23,4,0.0,19.12,4.25
2006,1,23,5,0.0,19.04,4.0
2006,1,23,6,0.0,18.98,3.83
2006,1,23,7,31.75,19.32,3.98
2006,1,23,8,135.2,19.84,3.95
2006,1,23,9,237.62,20.45,3.67
2006,1,23,10,333.83,21.12,3.56
2006,1,23,11,317.1,21.54,3.53
2006,1,23,12,325.88,21.74,3.42
2006,1,23,13,294.8,21.45,3.2
2006,1,23,14,221.45,21.11,2.81
2006,1,23,15,147.52,20.81,2.55
2006,1,23,16,61.4,20.12,2.27
2006,1,23,17,0.0,19.08,1.88
2006,1,23,18,0.0,18.9,1.62
2006,1,23,19,0.0,18.46,1.52
2006,1,23,20,0.0,17.64,2.11
2006,1,23,21,0.0,16.61,3.28
2006,1,23,22,0.0,15.46,3.91
2006,1,23,23,0.0,14.38,3.86
2006,1,24,0,0.0,13.69,3.68
2006,1,24,1,0.0,13.27,3.63
2006,1,24,2,0.0,12.94,3.62
2006,1,24,3,0.0,12.67,3.67
2006,1,24,4,0.0,12.36,3.85
2006,1,24,5,0.0,11.92,3.84
2006,1,24,6,0.0,11.43,3.77
2006,1,24,7,34.7,11.68,4.03
2006,1,24,8,160.82,12.63,4.05
2006,1,24,9,286.23,13.78,3.95
2006,1,24,10,555.6,15.0,3.87
2006,1,24,11,659.15,16.05,3.87
2006,1,24,12,694.28,16.72,3.94
2006,1,24,13,638.65,16.97,4.05
2006,1,24,14,517.33,16.79,4.08
2006,1,24,15,343.6,16.36,3.92
2006,1,24,16,140.23,15.03,3.29
2006,1,24,17,5.28,12.99,2.89
2006,1,24,18,0.0,12.33,2.89
2006,1,24,19,0.0,11.91,3.06
2006,1,24,20,0.0,11.53,3.25
2006,1,24,21,0.0,11.1,3.28
2006,1,24,22,0.0,10.67,3.25
2006,1,24,23,0.0,10.42,3.33
2006,1,25,0,0.0,10.0,3.28
2006,1,25,1,0.0,9.65,3.31
2006,1,25,2,0.0,9.55,3.34
2006,1,25,3,0.0,9.23,3.44
2006,1,25,4,0.0,9.0,3.45
2006,1,25,5,0.0,8.25,3.32
2006,1,25,6,0.0,7.81,3.18
2006,1,25,7,102.05,8.87,3.53
2006,1,25,8,309.77,10.77,3.96
2006,1,25,9,497.0,13.04,4.41
2006,1,25,10,636.7,14.47,4.41
2006,1,25,11,713.03,15.18,4.37
2006,1,25,12,718.7,15.62,4.45
2006,1,25,13,660.15,15.84,4.58
2006,1,25,14,534.55,15.68,4.68
2006,1,25,15,357.17,15.13,4.67
2006,1,25,16,148.4,13.78,4.34
2006,1,25,17,6.15,11.51,3.96
2006,1,25,18,0.0,10.5,3.78
2006,1,25,19,0.0,9.89,3.66
2006,1,25,20,0.0,9.42,3.59
2006,1,25,21,0.0,8.92,3.63
2006,1,25,22,0.0,8.4,3.74
2006,1,25,23,0.0,7.96,3.85
2006,1,26,0,0.0,7.7,3.96
2006,1,26,1,0.0,7.33,4.02
2006,1,26,2,0.0,6.73,3.88
2006,1,26,3,0.0,6.15,3.82
2006,1,26,4,0.0,5.73,3.85
2006,1,26,5,0.0,5.52,3.72
2006,1,26,6,0.0,5.15,3.61
2006,1,26,7,88.95,6.32,3.8
2006,1,26,8,294.1,8.13,4.04
2006,1,26,9,499.42,9.82,3.85
2006,1,26,10,626.92,11.2,3.49
2006,1,26,11,708.92,12.24,3.08
2006,1,26,12,660.17,13.11,2.75
2006,1,26,13,547.45,13.67,2.65
2006,1,26,14,429.48,13.8,2.57
2006,1,26,15,236.65,13.58,2.61
2006,1,26,16,100.05,12.56,2.26
2006,1,26,17,3.03,11.52,2.54
2006,1,26,18,0.0,11.51,2.91
2006,1,26,19,0.0,11.28,3.05
2006,1,26,20,0.0,10.86,2.79
2006,1,26,21,0.0,10.43,2.26
2006,1,26,22,0.0,9.9,2.14
2006,1,26,23,0.0,9.47,2.33
2006,1,27,0,0.0,9.17,2.5
2006,1,27,1,0.0,8.95,2.7
2006,1,27,2,0.0,8.65,2.85
2006,1,27,3,0.0,8.46,2.96
2006,1,27,4,0.0,8.41,3.06
2006,1,27,5,0.0,8.29,3.23
2006,1,27,6,0.0,8.34,3.38
2006,1,27,7,74.03,9.91,3.53
2006,1,27,8,242.82,12.09,3.88
2006,1,27,9,410.9,14.37,4.16
2006,1,27,10,547.4,15.87,4.18
2006,1,27,11,602.8,16.64,3.94
2006,1,27,12,514.17,17.22,3.68
2006,1,27,13,442.52,17.37,3.56
2006,1,27,14,313.45,17.19,3.58
2006,1,27,15,199.05,16.78,3.73
2006,1,27,16,97.2,15.98,3.59
2006,1,27,17,4.7,15.06,3.44
2006,1,27,18,0.0,14.75,3.69
2006,1,27,19,0.0,14.42,3.67
2006,1,27,20,0.0,14.13,3.61
2006,1,27,21,0.0,14.12,3.6
2006,1,27,22,0.0,14.27,3.51
2006,1,27,23,0.0,14.69,3.43
2006,1,28,0,0.0,14.99,3.51
2006,1,28,1,0.0,15.08,3.79
2006,1,28,2,0.0,14.98,3.58
2006,1,28,3,0.0,14.89,3.31
2006,1,28,4,0.0,14.75,3.18
2006,1,28,5,0.0,14.6,3.31
2006,1,28,6,0.0,14.51,3.45
2006,1,28,7,56.9,15.18,3.73
2006,1,28,8,205.2,16.26,4.09
2006,1,28,9,370.88,17.22,4.38
2006,1,28,10,465.12,18.13,4.48
2006,1,28,11,525.3,18.64,4.63
2006,1,28,12,512.67,18.91,4.88
2006,1,28,13,402.25,18.76,4.95
