YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,10,18,0.0,1.69,1.35
2006,1,10,19,0.0,0.54,1.3
2006,1,10,20,0.0,-0.15,1.14
2006,1,10,21,0.0,-0.28,1.2
2006,1,10,22,0.0,-0.13,1.31
2006,1,10,23,0.0,-0.01,1.34
2006,1,11,0,0.0,0.41,1.3
2006,1,11,1,0.0,0.58,1.19
2006,1,11,2,0.0,0.66,1.08
2006,1,11,3,0.0,0.8,0.99
2006,1,11,4,0.0,0.98,0.9
2006,1,11,5,0.0,1.17,0.85
2006,1,11,6,0.0,1.3,0.83
2006,1,11,7,8.98,1.6,0.81
2006,1,11,8,43.55,2.65,0.87
2006,1,11,9,107.53,3.99,1.18
2006,1,11,10,161.6,5.61,1.54
2006,1,11,11,166.73,6.56,1.36
2006,1,11,12,184.2,7.38,1.34
2006,1,11,13,178.45,7.87,1.23
2006,1,11,14,141.93,7.79,1.07
2006,1,11,15,36.3,7.08,1.12
2006,1,11,16,8.2,6.75,1.48
2006,1,11,17,0.0,7.13,1.83
2006,1,11,18,0.0,7.55,2.17
2006,1,11,19,0.0,8.38,2.93
2006,1,11,20,0.0,8.99,3.18
2006,1,11,21,0.0,9.06,3.11
2006,1,11,22,0.0,9.51,3.46
2006,1,11,23,0.0,9.73,3.14
2006,1,12,0,0.0,8.87,2.47
2006,1,12,1,0.0,7.15,2.31
2006,1,12,2,0.0,5.38,1.95
2006,1,12,3,0.0,4.08,1.4
2006,1,12,4,0.0,3.78,1.24
2006,1,12,5,0.0,2.87,1.19
2006,1,12,6,0.0,2.4,1.16
2006,1,12,7,12.6,2.52,1.08
2006,1,12,8,133.5,4.38,1.14
2006,1,12,9,274.62,6.33,1.48
2006,1,12,10,394.2,8.28,1.63
2006,1,12,11,463.1,9.43,1.69
2006,1,12,12,464.1,10.16,1.84
2006,1,12,13,405.67,10.48,1.95
2006,1,12,14,294.95,10.43,1.84
2006,1,12,15,129.75,9.36,1.35
2006,1,12,16,21.45,6.36,1.16
2006,1,12,17,0.0,5.26,1.24
2006,1,12,18,0.0,4.76,1.26
2006,1,12,19,0.0,4.17,1.26
2006,1,12,20,0.0,3.6,1.29
2006,1,12,21,0.0,3.1,1.32
2006,1,12,22,0.0,2.64,1.32
2006,1,12,23,0.0,2.16,1.26
2006,1,13,0,0.0,1.93,1.13
2006,1,13,1,0.0,2.09,0.95
2006,1,13,2,0.0,2.71,0.83
2006,1,13,3,0.0,3.05,0.78
2006,1,13,4,0.0,2.96,0.67
2006,1,13,5,0.0,2.85,0.66
2006,1,13,6,0.0,3.0,0.72
2006,1,13,7,8.4,3.36,0.87
2006,1,13,8,33.08,4.4,1.15
2006,1,13,9,125.82,5.15,1.39
2006,1,13,10,181.25,5.43,1.49
2006,1,13,11,184.23,5.83,1.39
2006,1,13,12,183.45,6.31,1.32
2006,1,13,13,207.52,6.65,1.33
2006,1,13,14,110.25,6.68,1.2
2006,1,13,15,42.25,6.47,1.08
2006,1,13,16,11.43,6.2,1.24
2006,1,13,17,0.0,6.15,1.56
2006,1,13,18,0.0,6.17,1.84
2006,1,13,19,0.0,6.74,2.34
2006,1,13,20,0.0,7.23,2.03
2006,1,13,21,0.0,7.1,1.56
2006,1,13,22,0.0,7.39,1.77
2006,1,13,23,0.0,8.46,2.2
2006,1,14,0,0.0,9.24,2.38
2006,1,14,1,0.0,9.48,2.31
2006,1,14,2,0.0,10.29,3.04
2006,1,14,3,0.0,11.15,3.79
2006,1,14,4,0.0,11.4,3.52
2006,1,14,5,0.0,11.39,3.3
2006,1,14,6,0.0,11.42,3.31
2006,1,14,7,4.57,11.48,3.46
2006,1,14,8,26.15,11.54,3.57
2006,1,14,9,64.38,11.97,4.22
2006,1,14,10,68.3,12.01,4.16
2006,1,14,11,66.5,11.93,3.62
2006,1,14,12,119.6,11.79,2.88
2006,1,14,13,104.05,11.54,2.55
2006,1,14,14,67.18,11.49,1.87
2006,1,14,15,16.8,11.23,1.57
2006,1,14,16,9.5,10.59,0.46
2006,1,14,17,0.0,9.87,0.96
2006,1,14,18,0.0,7.71,2.98
2006,1,14,19,0.0,4.21,5.11
2006,1,14,20,0.0,0.73,6.06
2006,1,14,21,0.0,-0.37,5.71
2006,1,14,22,0.0,-0.8,5.73
2006,1,14,23,0.0,-1.14,5.96
2006,1,15,0,0.0,-1.73,6.05
2006,1,15,1,0.0,-2.35,6.24
2006,1,15,2,0.0,-2.95,6.23
2006,1,15,3,0.0,-3.63,6.14
2006,1,15,4,0.0,-4.1,6.12
2006,1,15,5,0.0,-4.53,5.84
2006,1,15,6,0.0,-4.94,5.8
2006,1,15,7,6.72,-5.39,5.76
2006,1,15,8,41.67,-5.67,5.69
2006,1,15,9,84.03,-5.9,5.56
2006,1,15,10,130.1,-6.06,5.48
2006,1,15,11,199.38,-5.92,5.45
2006,1,15,12,150.43,-5.62,5.42
2006,1,15,13,259.62,-5.33,5.41
2006,1,15,14,235.02,-5.44,5.34
2006,1,15,15,121.0,-6.14,5.16
2006,1,15,16,23.02,-7.46,5.01
2006,1,15,17,0.0,-8.54,4.82
2006,1,15,18,0.0,-9.25,4.62
2006,1,15,19,0.0,-9.69,4.38
2006,1,15,20,0.0,-9.88,4.14
2006,1,15,21,0.0,-10.06,3.96
2006,1,15,22,0.0,-10.35,3.77
2006,1,15,23,0.0,-10.7,3.56
2006,1,16,0,0.0,-11.08,3.39
2006,1,16,1,0.0,-11.52,3.24
2006,1,16,2,0.0,-11.86,3.12
2006,1,16,3,0.0,-12.12,3.03
2006,1,16,4,0.0,-12.23,2.94
2006,1,16,5,0.0,-12.24,2.78
2006,1,16,6,0.0,-12.36,2.66
2006,1,16,7,14.15,-11.88,2.59
2006,1,16,8,91.7,-10.07,2.82
2006,1,16,9,192.05,-8.34,2.9
2006,1,16,10,291.83,-6.47,2.92
2006,1,16,11,339.23,-4.7,3.01
2006,1,16,12,380.73,-3.24,2.96
2006,1,16,13,343.83,-2.32,2.77
2006,1,16,14,243.85,-1.9,2.54
2006,1,16,15,138.68,-2.2,2.13
2006,1,16,16,23.17,-4.06,1.61
2006,1,16,17,0.0,-5.36,1.55
2006,1,16,18,0.0,-5.74,1.57
2006,1,16,19,0.0,-5.91,1.6
2006,1,16,20,0.0,-6.34,1.52
2006,1,16,21,0.0,-6.57,1.43
2006,1,16,22,0.0,-7.09,1.26
2006,1,16,23,0.0,-7.62,1.25
2006,1,17,0,0.0,-7.95,1.24
2006,1,17,1,0.0,-8.22,1.17
2006,1,17,2,0.0,-8.41,1.14
2006,1,17,3,0.0,-8.63,1.12
2006,1,17,4,0.0,-8.17,1.17
2006,1,17,5,0.0,-7.45,1.2
2006,1,17,6,0.0,-7.01,1.09
2006,1,17,7,15.25,-6.67,1.17
2006,1,17,8,136.9,-5.02,1.36
2006,1,17,9,263.15,-2.64,1.53
2006,1,17,10,327.33,-0.81,1.6
2006,1,17,11,299.88,0.43,1.56
2006,1,17,12,250.18,1.24,1.6
2006,1,17,13,149.05,1.62,1.67
2006,1,17,14,100.72,1.63,1.64
2006,1,17,15,68.35,1.39,1.37
2006,1,17,16,11.88,0.81,1.62
2006,1,17,17,0.0,0.89,1.86
2006,1,17,18,0.0,1.21,2.09
2006,1,17,19,0.0,1.7,2.46
2006,1,17,20,0.0,2.04,2.69
2006,1,17,21,0.0,2.39,2.91
2006,1,17,22,0.0,3.0,3.43
2006,1,17,23,0.0,3.78,3.96
2006,1,18,0,0.0,4.83,4.38
2006,1,18,1,0.0,5.8,4.4
2006,1,18,2,0.0,6.98,4.38
2006,1,18,3,0.0,8.28,4.46
2006,1,18,4,0.0,9.39,4.78
2006,1,18,5,0.0,10.13,5.32
2006,1,18,6,0.0,10.63,5.74
2006,1,18,7,9.07,11.29,6.23
2006,1,18,8,49.65,12.08,6.84
2006,1,18,9,48.03,12.73,7.6
2006,1,18,10,96.35,12.96,6.94
2006,1,18,11,39.53,10.9,5.19
2006,1,18,12,31.77,7.12,4.25
2006,1,18,13,75.85,6.18,3.68
2006,1,18,14,138.48,6.21,3.73
2006,1,18,15,102.5,5.46,3.97
2006,1,18,16,27.75,3.91,4.02
2006,1,18,17,0.0,2.61,3.93
2006,1,18,18,0.0,1.63,3.87
2006,1,18,19,0.0,0.75,3.73
2006,1,18,20,0.0,0.08,3.64
2006,1,18,21,0.0,-0.49,3.6
2006,1,18,22,0.0,-0.95,3.37
2006,1,18,23,0.0,-1.19,3.16
2006,1,19,0,0.0,-1.26,3.0
2006,1,19,1,0.0,-1.23,2.84
2006,1,19,2,0.0,-1.21,2.79
2006,1,19,3,0.0,-1.18,2.89
2006,1,19,4,0.0,-0.92,2.93
2006,1,19,5,0.0,-1.38,2.67
2006,1,19,6,0.0,-1.79,2.39
2006,1,19,7,18.95,-1.72,2.3
2006,1,19,8,148.27,-0.29,2.46
2006,1,19,9,295.23,1.46,2.93
2006,1,19,10,403.05,2.85,3.03
2006,1,19,11,410.73,3.76,2.78
2006,1,19,12,400.6,4.24,2.37
2006,1,19,13,338.75,4.29,1.92
2006,1,19,14,240.65,4.48,1.7
2006,1,19,15,134.77,3.89,1.24
2006,1,19,16,29.4,1.93,1.17
2006,1,19,17,0.0,1.44,1.38
2006,1,19,18,0.0,1.38,1.6
2006,1,19,19,0.0,1.3,1.77
2006,1,19,20,0.0,1.31,1.91
2006,1,19,21,0.0,1.5,2.05
2006,1,19,22,0.0,1.39,2.01
2006,1,19,23,0.0,1.48,1.93
2006,1,20,0,0.0,1.33,1.84
2006,1,20,1,0.0,1.26,1.85
2006,1,20,2,0.0,1.4,1.89
2006,1,20,3,0.0,1.56,1.94
2006,1,20,4,0.0,1.63,1.97
2006,1,20,5,0.0,1.46,1.89
2006,1,20,6,0.0,1.2,1.84
2006,1,20,7,17.42,1.3,1.91
2006,1,20,8,144.68,2.83,2.29
2006,1,20,9,261.98,4.67,2.27
2006,1,20,10,359.98,6.95,2.21
2006,1,20,11,433.67,8.76,2.06
2006,1,20,12,435.05,10.01,2.01
2006,1,20,13,383.12,10.71,1.97
2006,1,20,14,275.17,10.86,1.78
2006,1,20,15,145.6,9.89,1.43
2006,1,20,16,27.95,7.67,1.34
2006,1,20,17,0.0,6.98,1.53
2006,1,20,18,0.0,6.77,1.56
2006,1,20,19,0.0,6.21,1.44
2006,1,20,20,0.0,5.48,1.33
2006,1,20,21,0.0,4.81,1.24
2006,1,20,22,0.0,4.33,1.21
2006,1,20,23,0.0,3.97,1.24
2006,1,21,0,0.0,3.67,1.35
2006,1,21,1,0.0,3.69,1.45
2006,1,21,2,0.0,3.9,1.53
2006,1,21,3,0.0,3.83,1.61
2006,1,21,4,0.0,3.76,1.7
2006,1,21,5,0.0,3.68,1.93
2006,1,21,6,0.0,3.66,2.21
2006,1,21,7,16.23,3.71,2.37
2006,1,21,8,122.4,4.48,2.77
2006,1,21,9,240.75,5.17,2.7
2006,1,21,10,336.48,6.36,3.22
2006,1,21,11,379.12,8.38,3.35
2006,1,21,12,309.3,10.66,3.38
2006,1,21,13,263.17,11.46,3.27
2006,1,21,14,156.55,11.79,3.19
2006,1,21,15,88.65,11.8,3.09
2006,1,21,16,19.67,10.66,3.52
2006,1,21,17,0.0,7.57,4.66
2006,1,21,18,0.0,4.03,4.4
2006,1,21,19,0.0,2.79,3.54
2006,1,21,20,0.0,2.08,3.11
2006,1,21,21,0.0,1.26,2.73
2006,1,21,22,0.0,0.52,2.55
2006,1,21,23,0.0,-0.14,2.5
2006,1,22,0,0.0,-0.92,2.23
2006,1,22,1,0.0,-1.73,1.93
2006,1,22,2,0.0,-2.44,1.73
2006,1,22,3,0.0,-3.21,1.47
2006,1,22,4,0.0,-3.76,1.29
2006,1,22,5,0.0,-3.95,1.21
2006,1,22,6,0.0,-4.04,1.14
2006,1,22,7,20.85,-3.23,1.17
2006,1,22,8,168.3,-1.22,1.66
2006,1,22,9,310.17,0.15,1.7
2006,1,22,10,423.52,1.49,1.51
2006,1,22,11,512.22,2.66,1.2
2006,1,22,12,515.75,3.63,0.79
2006,1,22,13,447.75,4.08,0.7
2006,1,22,14,344.33,3.87,0.65
2006,1,22,15,196.18,3.0,0.55
2006,1,22,16,40.4,1.14,0.8
2006,1,22,17,0.0,-0.18,0.93
2006,1,22,18,0.0,-0.73,1.02
2006,1,22,19,0.0,-0.74,1.15
2006,1,22,20,0.0,-0.59,1.2
2006,1,22,21,0.0,-0.48,1.21
2006,1,22,22,0.0,-0.43,1.19
2006,1,22,23,0.0,0.15,1.21
2006,1,23,0,0.0,0.48,1.34
2006,1,23,1,0.0,0.54,1.29
2006,1,23,2,0.0,0.47,1.2
2006,1,23,3,0.0,0.39,1.73
2006,1,23,4,0.0,0.39,1.91
2006,1,23,5,0.0,0.5,2.0
2006,1,23,6,0.0,0.84,2.13
2006,1,23,7,8.18,1.25,2.06
2006,1,23,8,27.95,1.58,1.73
2006,1,23,9,50.67,1.59,2.26
2006,1,23,10,84.82,1.58,2.03
2006,1,23,11,117.85,1.84,1.2
2006,1,23,12,87.4,2.01,1.06
2006,1,23,13,81.4,2.0,1.48
2006,1,23,14,51.4,2.01,1.53
2006,1,23,15,27.5,1.9,1.39
2006,1,23,16,14.8,1.22,1.08
2006,1,23,17,0.0,0.05,1.17
2006,1,23,18,0.0,-0.33,1.29
2006,1,23,19,0.0,-0.66,1.29
2006,1,23,20,0.0,-1.19,1.25
2006,1,23,21,0.0,-1.65,1.25
2006,1,23,22,0.0,-2.05,1.29
2006,1,23,23,0.0,-2.56,1.31
2006,1,24,0,0.0,-2.91,1.36
2006,1,24,1,0.0,-3.13,1.34
2006,1,24,2,0.0,-3.23,1.26
2006,1,24,3,0.0,-3.16,1.17
2006,1,24,4,0.0,-3.19,1.12
2006,1,24,5,0.0,-3.27,1.03
2006,1,24,6,0.0,-3.37,0.96
2006,1,24,7,19.77,-3.02,1.05
2006,1,24,8,153.2,-1.23,0.96
2006,1,24,9,314.35,0.76,0.83
2006,1,24,10,429.52,2.49,0.83
2006,1,24,11,480.9,3.54,1.08
2006,1,24,12,468.65,4.0,1.41
2006,1,24,13,465.15,4.22,1.65
2006,1,24,14,358.75,4.17,1.75
2006,1,24,15,180.65,3.49,1.37
2006,1,24,16,48.2,1.26,1.18
2006,1,24,17,0.0,0.13,1.33
2006,1,24,18,0.0,0.14,1.46
2006,1,24,19,0.0,0.34,1.56
2006,1,24,20,0.0,0.72,1.64
2006,1,24,21,0.0,1.36,1.71
2006,1,24,22,0.0,1.79,1.84
2006,1,24,23,0.0,2.05,2.0
2006,1,25,0,0.0,2.29,2.46
2006,1,25,1,0.0,2.03,2.57
2006,1,25,2,0.0,1.3,2.01
2006,1,25,3,0.0,0.65,1.99
2006,1,25,4,0.0,0.3,2.28
2006,1,25,5,0.0,-0.24,2.22
2006,1,25,6,0.0,-0.51,2.36
2006,1,25,7,22.52,-0.45,2.38
2006,1,25,8,146.77,0.76,2.8
2006,1,25,9,286.1,1.99,2.96
2006,1,25,10,355.92,2.7,2.91
2006,1,25,11,362.33,3.1,2.89
2006,1,25,12,255.48,3.33,3.04
2006,1,25,13,222.57,3.39,3.11
2006,1,25,14,172.93,3.4,3.02
2006,1,25,15,103.47,3.18,2.86
2006,1,25,16,22.17,2.31,2.75
2006,1,25,17,0.0,1.65,3.0
2006,1,25,18,0.0,1.33,3.07
2006,1,25,19,0.0,0.96,3.1
2006,1,25,20,0.0,0.53,3.22
2006,1,25,21,0.0,0.17,3.43
2006,1,25,22,0.0,-0.2,3.61
2006,1,25,23,0.0,-0.67,3.57
2006,1,26,0,0.0,-1.24,3.51
2006,1,26,1,0.0,-1.71,3.45
2006,1,26,2,0.0,-2.04,3.41
2006,1,26,3,0.0,-2.39,3.4
2006,1,26,4,0.0,-2.76,3.43
2006,1,26,5,0.0,-3.13,3.48
2006,1,26,6,0.0,-3.53,3.49
2006,1,26,7,23.2,-3.65,3.65
2006,1,26,8,161.6,-3.02,4.01
2006,1,26,9,319.0,-2.15,4.21
2006,1,26,10,451.52,-1.16,4.24
2006,1,26,11,511.2,-0.37,4.2
2006,1,26,12,509.75,0.04,4.15
2006,1,26,13,470.77,0.05,4.09
2006,1,26,14,359.67,-0.27,3.99
2006,1,26,15,207.75,-1.06,3.82
2006,1,26,16,46.85,-2.36,3.49
2006,1,26,17,0.0,-3.46,3.3
2006,1,26,18,0.0,-4.06,3.29
2006,1,26,19,0.0,-4.56,3.23
2006,1,26,20,0.0,-5.02,3.15
2006,1,26,21,0.0,-5.37,3.11
2006,1,26,22,0.0,-5.73,3.02
2006,1,26,23,0.0,-6.01,3.0
2006,1,27,0,0.0,-6.14,2.92
2006,1,27,1,0.0,-6.29,2.76
2006,1,27,2,0.0,-6.54,2.6
2006,1,27,3,0.0,-6.63,2.48
2006,1,27,4,0.0,-6.77,2.27
2006,1,27,5,0.0,-6.87,2.11
2006,1,27,6,0.0,-6.96,2.01
2006,1,27,7,24.67,-6.65,2.03
2006,1,27,8,183.27,-4.85,1.97
2006,1,27,9,348.77,-2.9,1.79
2006,1,27,10,469.88,-0.86,1.64
2006,1,27,11,536.6,0.81,1.61
2006,1,27,12,545.97,2.0,1.67
2006,1,27,13,488.05,2.65,1.73
2006,1,27,14,373.4,2.76,1.65
2006,1,27,15,220.1,2.16,1.21
2006,1,27,16,53.08,-0.35,1.09
2006,1,27,17,0.0,-1.43,1.28
2006,1,27,18,0.0,-1.07,1.51
2006,1,27,19,0.0,-0.84,1.76
2006,1,27,20,0.0,-1.09,1.91
2006,1,27,21,0.0,-1.45,2.03
2006,1,27,22,0.0,-1.73,2.04
2006,1,27,23,0.0,-1.91,1.97
2006,1,28,0,0.0,-2.01,1.84
2006,1,28,1,0.0,-2.22,1.73
