YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,3,5,0.0,12.05,0.53
2006,1,3,6,0.0,11.06,0.54
2006,1,3,7,3.58,10.37,0.51
2006,1,3,8,42.33,10.78,0.67
2006,1,3,9,116.3,11.54,0.86
2006,1,3,10,188.4,12.87,1.03
2006,1,3,11,445.33,14.44,1.14
2006,1,3,12,488.73,15.14,1.19
2006,1,3,13,398.67,15.33,1.18
2006,1,3,14,282.85,15.15,1.15
2006,1,3,15,220.93,14.46,0.94
2006,1,3,16,104.05,12.58,0.48
2006,1,3,17,0.0,9.8,0.45
2006,1,3,18,0.0,8.62,0.5
2006,1,3,19,0.0,7.91,0.51
2006,1,3,20,0.0,7.28,0.48
2006,1,3,21,0.0,6.51,0.43
2006,1,3,22,0.0,5.85,0.41
2006,1,3,23,0.0,5.23,0.38
2006,1,4,0,0.0,4.73,0.37
2006,1,4,1,0.0,4.28,0.36
2006,1,4,2,0.0,3.97,0.37
2006,1,4,3,0.0,3.63,0.36
2006,1,4,4,0.0,3.26,0.36
2006,1,4,5,0.0,3.04,0.37
2006,1,4,6,0.0,2.85,0.37
2006,1,4,7,5.93,2.84,0.35
2006,1,4,8,111.3,5.64,0.49
2006,1,4,9,268.48,8.33,0.44
2006,1,4,10,399.73,10.95,0.5
2006,1,4,11,473.5,12.97,0.58
2006,1,4,12,514.85,14.39,0.76
2006,1,4,13,487.2,15.09,0.89
2006,1,4,14,397.52,15.19,0.97
2006,1,4,15,246.3,14.63,0.91
2006,1,4,16,88.9,12.55,0.49
2006,1,4,17,0.0,9.4,0.47
2006,1,4,18,0.0,9.75,0.5
2006,1,4,19,0.0,9.26,0.45
2006,1,4,20,0.0,9.0,0.45
2006,1,4,21,0.0,8.54,0.44
2006,1,4,22,0.0,8.16,0.48
2006,1,4,23,0.0,8.0,0.52
2006,1,5,0,0.0,7.86,0.5
2006,1,5,1,0.0,7.46,0.46
2006,1,5,2,0.0,7.25,0.43
2006,1,5,3,0.0,7.39,0.43
2006,1,5,4,0.0,7.46,0.4
2006,1,5,5,0.0,7.22,0.37
2006,1,5,6,0.0,6.85,0.35
2006,1,5,7,6.55,6.34,0.35
2006,1,5,8,125.55,8.24,0.38
2006,1,5,9,299.7,10.91,0.75
2006,1,5,10,420.75,13.25,0.94
2006,1,5,11,482.8,14.59,0.82
2006,1,5,12,475.58,15.7,0.62
2006,1,5,13,448.1,16.03,0.48
2006,1,5,14,423.77,16.29,0.45
2006,1,5,15,223.25,16.07,0.43
2006,1,5,16,90.05,13.44,0.41
2006,1,5,17,0.0,10.59,0.63
2006,1,5,18,0.0,10.11,0.82
2006,1,5,19,0.0,9.21,1.15
2006,1,5,20,0.0,8.3,1.33
2006,1,5,21,0.0,7.15,1.41
2006,1,5,22,0.0,5.93,1.36
2006,1,5,23,0.0,4.84,1.24
2006,1,6,0,0.0,4.03,1.08
2006,1,6,1,0.0,3.44,0.93
2006,1,6,2,0.0,3.05,0.79
2006,1,6,3,0.0,2.7,0.66
2006,1,6,4,0.0,2.14,0.57
2006,1,6,5,0.0,1.55,0.59
2006,1,6,6,0.0,1.04,0.59
2006,1,6,7,5.85,0.65,0.57
2006,1,6,8,114.65,2.5,0.84
2006,1,6,9,280.17,5.15,1.22
2006,1,6,10,405.73,6.85,1.51
2006,1,6,11,468.77,7.74,1.43
2006,1,6,12,441.77,8.36,1.28
2006,1,6,13,432.65,8.68,1.19
2006,1,6,14,365.98,8.55,1.15
2006,1,6,15,244.05,8.01,1.08
2006,1,6,16,104.47,6.42,0.74
2006,1,6,17,0.0,3.8,0.63
2006,1,6,18,0.0,3.58,0.79
2006,1,6,19,0.0,2.11,0.69
2006,1,6,20,0.0,0.71,0.59
2006,1,6,21,0.0,-0.6,0.52
2006,1,6,22,0.0,-1.48,0.51
2006,1,6,23,0.0,-2.12,0.47
2006,1,7,0,0.0,-2.77,0.43
2006,1,7,1,0.0,-3.42,0.39
2006,1,7,2,0.0,-3.88,0.36
2006,1,7,3,0.0,-4.13,0.52
2006,1,7,4,0.0,-4.38,0.6
2006,1,7,5,0.0,-4.61,0.55
2006,1,7,6,0.0,-4.56,0.57
2006,1,7,7,5.47,-4.27,0.48
2006,1,7,8,99.72,-1.13,0.48
2006,1,7,9,273.5,1.17,0.48
2006,1,7,10,398.6,2.58,0.54
2006,1,7,11,444.45,3.57,0.72
2006,1,7,12,474.33,5.09,0.87
2006,1,7,13,429.45,5.98,0.88
2006,1,7,14,365.83,6.25,0.88
2006,1,7,15,256.83,6.12,0.84
2006,1,7,16,116.47,4.22,0.48
2006,1,7,17,4.68,0.57,0.51
2006,1,7,18,0.0,-0.04,0.58
2006,1,7,19,0.0,-0.09,0.6
2006,1,7,20,0.0,-0.19,0.59
2006,1,7,21,0.0,-0.69,0.56
2006,1,7,22,0.0,-1.07,0.55
2006,1,7,23,0.0,-1.34,0.56
2006,1,8,0,0.0,-1.55,0.58
2006,1,8,1,0.0,-1.82,0.55
2006,1,8,2,0.0,-1.88,0.55
2006,1,8,3,0.0,-1.88,0.54
2006,1,8,4,0.0,-1.95,0.52
2006,1,8,5,0.0,-2.14,0.5
2006,1,8,6,0.0,-2.38,0.46
2006,1,8,7,5.47,-2.4,0.43
2006,1,8,8,122.05,0.43,0.66
2006,1,8,9,298.77,3.31,0.56
2006,1,8,10,410.7,6.76,0.72
2006,1,8,11,489.15,9.49,0.82
2006,1,8,12,501.55,11.38,0.97
2006,1,8,13,502.95,12.57,1.1
2006,1,8,14,419.7,13.03,1.14
2006,1,8,15,269.73,12.6,1.02
2006,1,8,16,115.25,10.55,0.74
2006,1,8,17,5.28,7.7,0.69
2006,1,8,18,0.0,6.71,0.72
2006,1,8,19,0.0,6.64,0.76
2006,1,8,20,0.0,6.48,0.78
2006,1,8,21,0.0,6.37,0.79
2006,1,8,22,0.0,6.12,0.79
2006,1,8,23,0.0,5.7,0.77
2006,1,9,0,0.0,5.54,0.74
2006,1,9,1,0.0,5.76,0.73
2006,1,9,2,0.0,6.03,0.74
2006,1,9,3,0.0,6.25,0.75
2006,1,9,4,0.0,6.85,0.82
2006,1,9,5,0.0,7.32,0.86
2006,1,9,6,0.0,7.34,0.77
2006,1,9,7,6.15,7.49,0.77
2006,1,9,8,109.18,8.97,0.87
2006,1,9,9,239.55,11.69,1.13
2006,1,9,10,382.98,14.43,1.24
2006,1,9,11,452.45,16.59,1.32
2006,1,9,12,530.3,18.02,1.3
2006,1,9,13,511.58,18.77,1.23
2006,1,9,14,424.05,18.94,1.1
2006,1,9,15,285.8,18.4,0.82
2006,1,9,16,119.5,15.94,0.48
2006,1,9,17,5.4,12.39,0.48
2006,1,9,18,0.0,11.62,0.5
2006,1,9,19,0.0,10.95,0.49
2006,1,9,20,0.0,10.05,0.45
2006,1,9,21,0.0,9.41,0.41
2006,1,9,22,0.0,9.15,0.39
2006,1,9,23,0.0,8.86,0.38
2006,1,10,0,0.0,8.49,0.36
2006,1,10,1,0.0,8.08,0.33
2006,1,10,2,0.0,7.78,0.3
2006,1,10,3,0.0,7.51,0.29
2006,1,10,4,0.0,7.47,0.35
2006,1,10,5,0.0,7.55,0.35
2006,1,10,6,0.0,7.53,0.37
2006,1,10,7,5.65,7.73,0.4
2006,1,10,8,89.95,9.41,0.58
2006,1,10,9,202.2,10.68,0.56
2006,1,10,10,332.17,12.51,0.43
2006,1,10,11,409.23,14.62,0.4
2006,1,10,12,443.58,16.82,0.32
2006,1,10,13,401.65,17.93,0.24
2006,1,10,14,295.23,18.26,0.26
2006,1,10,15,179.88,17.9,0.29
2006,1,10,16,75.1,15.52,0.38
2006,1,10,17,3.75,13.78,0.31
2006,1,10,18,0.0,13.78,0.39
2006,1,10,19,0.0,14.01,0.49
2006,1,10,20,0.0,13.43,0.55
2006,1,10,21,0.0,12.49,0.59
2006,1,10,22,0.0,11.78,0.64
2006,1,10,23,0.0,10.54,0.6
2006,1,11,0,0.0,10.2,0.61
2006,1,11,1,0.0,10.74,0.68
2006,1,11,2,0.0,10.79,0.59
2006,1,11,3,0.0,11.06,0.55
2006,1,11,4,0.0,11.28,0.55
2006,1,11,5,0.0,11.48,0.53
2006,1,11,6,0.0,11.73,0.56
2006,1,11,7,3.7,12.17,0.75
2006,1,11,8,32.4,13.28,1.04
2006,1,11,9,86.4,14.62,1.2
2006,1,11,10,135.4,16.26,1.32
2006,1,11,11,139.32,17.97,1.5
2006,1,11,12,102.4,18.63,1.43
2006,1,11,13,183.55,18.11,1.2
2006,1,11,14,196.93,17.62,1.01
2006,1,11,15,138.05,17.67,0.93
2006,1,11,16,90.97,17.07,0.69
2006,1,11,17,5.07,14.23,0.51
2006,1,11,18,0.0,13.33,0.55
2006,1,11,19,0.0,12.61,0.51
2006,1,11,20,0.0,12.03,0.48
2006,1,11,21,0.0,11.4,0.45
2006,1,11,22,0.0,10.87,0.41
2006,1,11,23,0.0,10.36,0.39
2006,1,12,0,0.0,9.75,0.38
2006,1,12,1,0.0,8.97,0.36
2006,1,12,2,0.0,8.08,0.34
2006,1,12,3,0.0,7.32,0.35
2006,1,12,4,0.0,6.56,0.34
2006,1,12,5,0.0,6.02,0.52
2006,1,12,6,0.0,5.84,0.7
2006,1,12,7,5.95,6.24,0.78
2006,1,12,8,100.05,8.98,0.32
2006,1,12,9,237.32,10.85,0.19
2006,1,12,10,357.08,13.32,0.21
2006,1,12,11,405.58,16.79,0.51
2006,1,12,12,541.28,18.81,0.81
2006,1,12,13,520.33,19.66,0.9
2006,1,12,14,423.35,19.77,0.9
2006,1,12,15,285.83,19.24,0.72
2006,1,12,16,126.85,17.14,0.32
2006,1,12,17,7.3,14.53,0.36
2006,1,12,18,0.0,14.17,0.39
2006,1,12,19,0.0,13.87,0.42
2006,1,12,20,0.0,13.26,0.43
2006,1,12,21,0.0,12.56,0.43
2006,1,12,22,0.0,12.26,0.42
2006,1,12,23,0.0,12.07,0.42
2006,1,13,0,0.0,12.04,0.4
2006,1,13,1,0.0,12.18,0.4
2006,1,13,2,0.0,12.28,0.43
2006,1,13,3,0.0,12.39,0.43
2006,1,13,4,0.0,12.46,0.42
2006,1,13,5,0.0,12.44,0.42
2006,1,13,6,0.0,12.43,0.44
2006,1,13,7,3.42,12.42,0.48
2006,1,13,8,42.38,12.83,0.61
2006,1,13,9,118.18,13.81,0.97
2006,1,13,10,203.82,14.78,1.06
2006,1,13,11,247.2,15.48,1.05
2006,1,13,12,280.25,16.23,1.13
2006,1,13,13,169.62,16.91,1.28
2006,1,13,14,112.47,17.1,1.4
2006,1,13,15,63.42,16.99,1.53
2006,1,13,16,28.6,16.32,1.63
2006,1,13,17,3.38,15.77,1.87
2006,1,13,18,0.0,15.7,2.11
2006,1,13,19,0.0,15.84,2.21
2006,1,13,20,0.0,16.06,2.09
2006,1,13,21,0.0,16.04,1.7
2006,1,13,22,0.0,13.45,1.95
2006,1,13,23,0.0,9.41,1.46
2006,1,14,0,0.0,7.48,1.1
2006,1,14,1,0.0,6.4,1.05
2006,1,14,2,0.0,5.45,1.1
2006,1,14,3,0.0,4.65,1.12
2006,1,14,4,0.0,3.96,1.1
2006,1,14,5,0.0,3.29,1.03
2006,1,14,6,0.0,2.72,1.01
2006,1,14,7,5.07,2.49,1.06
2006,1,14,8,64.43,3.78,1.44
2006,1,14,9,156.2,5.75,1.83
2006,1,14,10,217.82,7.09,2.22
2006,1,14,11,327.3,7.66,2.38
2006,1,14,12,355.9,8.03,2.45
2006,1,14,13,355.05,8.18,2.52
2006,1,14,14,279.42,7.8,2.57
2006,1,14,15,174.12,6.7,2.49
2006,1,14,16,138.82,5.25,2.23
2006,1,14,17,9.98,3.7,1.85
2006,1,14,18,0.0,2.67,1.71
2006,1,14,19,0.0,1.85,1.63
2006,1,14,20,0.0,1.21,1.57
2006,1,14,21,0.0,0.78,1.5
2006,1,14,22,0.0,0.45,1.42
2006,1,14,23,0.0,0.13,1.31
2006,1,15,0,0.0,-0.19,1.21
2006,1,15,1,0.0,-0.55,1.1
2006,1,15,2,0.0,-0.88,1.0
2006,1,15,3,0.0,-1.22,0.89
2006,1,15,4,0.0,-1.56,0.72
2006,1,15,5,0.0,-1.77,0.63
2006,1,15,6,0.0,-2.31,0.53
2006,1,15,7,8.35,-2.65,0.47
2006,1,15,8,143.57,0.55,0.67
2006,1,15,9,319.52,3.55,0.95
2006,1,15,10,461.0,5.78,1.07
2006,1,15,11,530.6,7.39,1.02
2006,1,15,12,565.28,8.65,0.95
2006,1,15,13,558.5,9.31,0.88
2006,1,15,14,457.42,9.54,0.83
2006,1,15,15,318.42,9.5,0.72
2006,1,15,16,114.62,7.85,0.37
2006,1,15,17,7.4,5.36,0.82
2006,1,15,18,0.0,4.82,0.55
2006,1,15,19,0.0,4.68,0.4
2006,1,15,20,0.0,4.58,0.38
2006,1,15,21,0.0,4.47,0.37
2006,1,15,22,0.0,4.43,0.34
2006,1,15,23,0.0,4.17,0.32
2006,1,16,0,0.0,3.81,0.31
2006,1,16,1,0.0,3.34,0.32
2006,1,16,2,0.0,3.17,0.33
2006,1,16,3,0.0,3.0,0.32
2006,1,16,4,0.0,3.18,0.32
2006,1,16,5,0.0,3.52,0.33
2006,1,16,6,0.0,3.49,0.31
2006,1,16,7,4.53,3.03,0.3
2006,1,16,8,76.4,5.04,0.48
2006,1,16,9,181.12,7.7,0.47
2006,1,16,10,357.15,10.51,0.74
2006,1,16,11,356.77,12.32,0.85
2006,1,16,12,463.45,13.8,0.94
2006,1,16,13,486.58,14.09,0.98
2006,1,16,14,395.92,13.44,0.91
2006,1,16,15,256.58,12.28,0.76
2006,1,16,16,101.1,10.58,0.57
2006,1,16,17,7.25,8.99,0.56
2006,1,16,18,0.0,8.51,0.65
2006,1,16,19,0.0,8.18,0.65
2006,1,16,20,0.0,7.92,0.61
2006,1,16,21,0.0,7.83,0.61
2006,1,16,22,0.0,7.92,0.61
2006,1,16,23,0.0,8.56,0.73
2006,1,17,0,0.0,9.34,0.76
2006,1,17,1,0.0,8.61,0.47
2006,1,17,2,0.0,8.16,0.36
2006,1,17,3,0.0,8.36,0.37
2006,1,17,4,0.0,8.11,0.33
2006,1,17,5,0.0,8.07,0.35
2006,1,17,6,0.0,8.26,0.43
2006,1,17,7,3.25,8.26,0.5
2006,1,17,8,65.25,9.02,0.81
2006,1,17,9,179.65,10.9,1.02
2006,1,17,10,270.45,13.72,1.29
2006,1,17,11,373.2,15.97,1.51
2006,1,17,12,439.12,17.32,1.69
2006,1,17,13,467.65,18.01,1.86
2006,1,17,14,380.33,17.8,1.96
2006,1,17,15,242.93,17.26,1.88
2006,1,17,16,112.68,16.52,1.81
2006,1,17,17,6.88,16.02,1.87
2006,1,17,18,0.0,16.03,1.94
2006,1,17,19,0.0,16.1,2.1
2006,1,17,20,0.0,15.86,2.18
2006,1,17,21,0.0,15.68,2.3
2006,1,17,22,0.0,15.5,2.21
2006,1,17,23,0.0,15.35,2.14
2006,1,18,0,0.0,14.95,1.82
2006,1,18,1,0.0,13.23,2.05
2006,1,18,2,0.0,9.77,1.84
2006,1,18,3,0.0,7.17,1.53
2006,1,18,4,0.0,6.01,1.53
2006,1,18,5,0.0,5.67,1.59
2006,1,18,6,0.0,5.29,1.6
2006,1,18,7,6.9,4.5,1.69
2006,1,18,8,125.72,4.21,2.0
2006,1,18,9,308.95,4.44,2.16
2006,1,18,10,475.95,5.19,2.21
2006,1,18,11,579.9,6.21,2.07
2006,1,18,12,616.12,7.22,1.99
2006,1,18,13,585.5,7.94,1.99
2006,1,18,14,493.48,8.31,1.86
2006,1,18,15,348.58,8.21,1.59
2006,1,18,16,167.25,7.18,1.01
2006,1,18,17,14.48,4.21,0.61
2006,1,18,18,0.0,3.54,0.61
2006,1,18,19,0.0,2.91,0.57
2006,1,18,20,0.0,1.7,0.52
2006,1,18,21,0.0,0.97,0.51
2006,1,18,22,0.0,0.63,0.52
2006,1,18,23,0.0,0.28,0.5
2006,1,19,0,0.0,-0.09,0.49
2006,1,19,1,0.0,-0.46,0.45
2006,1,19,2,0.0,-0.79,0.44
2006,1,19,3,0.0,-0.96,0.4
2006,1,19,4,0.0,-0.72,0.37
2006,1,19,5,0.0,-0.5,0.35
2006,1,19,6,0.0,-1.05,0.52
2006,1,19,7,6.55,-1.01,0.61
2006,1,19,8,100.05,2.64,0.46
2006,1,19,9,237.73,5.54,0.27
2006,1,19,10,377.85,8.04,0.23
2006,1,19,11,444.83,9.83,0.41
2006,1,19,12,547.58,11.42,0.61
2006,1,19,13,537.67,12.35,0.77
2006,1,19,14,470.9,12.68,0.84
2006,1,19,15,349.35,12.48,0.79
2006,1,19,16,164.15,10.31,0.39
2006,1,19,17,14.18,6.16,0.59
2006,1,19,18,0.0,5.23,0.5
2006,1,19,19,0.0,5.07,0.56
2006,1,19,20,0.0,4.94,0.6
2006,1,19,21,0.0,4.11,0.58
2006,1,19,22,0.0,3.46,0.59
2006,1,19,23,0.0,2.85,0.59
2006,1,20,0,0.0,2.21,0.58
2006,1,20,1,0.0,1.58,0.56
2006,1,20,2,0.0,1.04,0.54
2006,1,20,3,0.0,0.53,0.51
2006,1,20,4,0.0,0.05,0.48
2006,1,20,5,0.0,-0.3,0.47
2006,1,20,6,0.0,-0.54,0.46
2006,1,20,7,7.3,-0.15,0.44
2006,1,20,8,142.5,3.87,0.64
2006,1,20,9,329.55,7.09,0.6
2006,1,20,10,488.9,11.01,0.85
2006,1,20,11,555.92,13.37,1.13
2006,1,20,12,604.47,14.5,1.09
2006,1,20,13,516.75,15.06,1.04
2006,1,20,14,443.88,15.0,1.0
2006,1,20,15,301.1,14.24,0.89
2006,1,20,16,131.52,11.91,0.47
2006,1,20,17,11.43,8.17,0.47
2006,1,20,18,0.0,7.52,0.52
2006,1,20,19,0.0,7.73,0.58
2006,1,20,20,0.0,7.9,0.59
2006,1,20,21,0.0,7.34,0.56
2006,1,20,22,0.0,6.52,0.54
2006,1,20,23,0.0,5.47,0.48
2006,1,21,0,0.0,5.34,0.45
2006,1,21,1,0.0,5.7,0.44
2006,1,21,2,0.0,6.12,0.43
2006,1,21,3,0.0,6.49,0.44
2006,1,21,4,0.0,6.7,0.45
2006,1,21,5,0.0,6.71,0.38
2006,1,21,6,0.0,6.82,0.27
2006,1,21,7,4.38,7.18,0.27
2006,1,21,8,21.7,8.99,0.54
2006,1,21,9,67.55,11.26,1.07
2006,1,21,10,155.75,13.22,1.1
2006,1,21,11,192.68,14.15,1.06
2006,1,21,12,131.57,14.65,0.98
2006,1,21,13,108.38,15.18,0.99
2006,1,21,14,93.7,15.5,0.9
2006,1,21,15,63.62,15.3,0.7
2006,1,21,16,24.45,14.34,0.42
2006,1,21,17,6.65,13.29,0.37
2006,1,21,18,0.0,13.16,0.4
2006,1,21,19,0.0,12.77,0.45
2006,1,21,20,0.0,12.26,0.57
2006,1,21,21,0.0,11.79,0.73
2006,1,21,22,0.0,10.95,0.86
2006,1,21,23,0.0,10.14,0.95
2006,1,22,0,0.0,9.43,0.94
2006,1,22,1,0.0,8.94,0.94
2006,1,22,2,0.0,8.62,0.97
2006,1,22,3,0.0,8.34,1.0
2006,1,22,4,0.0,8.06,1.02
2006,1,22,5,0.0,7.73,1.03
2006,1,22,6,0.0,7.41,1.08
2006,1,22,7,5.2,7.06,1.09
2006,1,22,8,21.35,6.83,1.28
2006,1,22,9,43.97,7.27,1.31
2006,1,22,10,113.32,7.58,1.29
2006,1,22,11,135.9,7.72,1.17
2006,1,22,12,111.3,7.72,1.04
2006,1,22,13,96.97,7.55,0.93
2006,1,22,14,84.15,7.09,0.88
2006,1,22,15,56.65,6.5,0.87
2006,1,22,16,23.7,5.89,0.84
2006,1,22,17,6.18,5.31,0.78
2006,1,22,18,0.0,4.9,0.78
2006,1,22,19,0.0,4.62,0.76
2006,1,22,20,0.0,4.37,0.68
2006,1,22,21,0.0,4.22,0.65
2006,1,22,22,0.0,4.08,0.6
2006,1,22,23,0.0,3.95,0.51
2006,1,23,0,0.0,3.79,0.44
2006,1,23,1,0.0,3.58,0.41
2006,1,23,2,0.0,3.43,0.27
2006,1,23,3,0.0,3.38,0.02
2006,1,23,4,0.0,3.32,0.27
2006,1,23,5,0.0,3.32,0.43
2006,1,23,6,0.0,3.38,0.58
2006,1,23,7,6.07,3.64,0.74
2006,1,23,8,51.88,4.1,0.74
2006,1,23,9,61.7,4.85,0.76
2006,1,23,10,118.88,5.82,0.79
2006,1,23,11,203.8,6.96,0.79
2006,1,23,12,234.38,7.62,0.69
2006,1,23,13,190.82,8.21,0.52
2006,1,23,14,140.3,9.23,0.43
2006,1,23,15,56.03,9.55,0.43
2006,1,23,16,25.62,9.33,0.34
2006,1,23,17,8.0,8.48,0.21
2006,1,23,18,0.0,8.27,0.3
2006,1,23,19,0.0,7.99,0.38
2006,1,23,20,0.0,7.87,0.45
2006,1,23,21,0.0,7.88,0.34
2006,1,23,22,0.0,7.88,0.25
2006,1,23,23,0.0,8.02,0.36
2006,1,24,0,0.0,8.19,0.45
2006,1,24,1,0.0,8.19,0.32
2006,1,24,2,0.0,7.88,0.31
2006,1,24,3,0.0,7.37,0.35
2006,1,24,4,0.0,7.01,0.36
2006,1,24,5,0.0,6.79,0.37
2006,1,24,6,0.0,6.35,0.36
2006,1,24,7,7.55,6.28,0.35
2006,1,24,8,90.72,7.9,0.58
2006,1,24,9,235.25,9.14,0.67
2006,1,24,10,351.75,10.59,0.64
2006,1,24,11,494.67,12.32,0.52
2006,1,24,12,563.05,14.16,0.46
2006,1,24,13,493.92,15.02,0.67
2006,1,24,14,440.27,15.01,0.87
2006,1,24,15,320.92,14.18,0.86
2006,1,24,16,172.1,12.34,0.54
2006,1,24,17,19.15,8.68,0.51
2006,1,24,18,0.0,8.43,0.65
2006,1,24,19,0.0,8.37,0.67
2006,1,24,20,0.0,7.55,0.74
2006,1,24,21,0.0,6.85,0.83
2006,1,24,22,0.0,6.27,0.91
2006,1,24,23,0.0,5.77,0.95
2006,1,25,0,0.0,5.34,0.96
2006,1,25,1,0.0,4.86,0.88
2006,1,25,2,0.0,4.61,0.93
2006,1,25,3,0.0,4.9,1.04
2006,1,25,4,0.0,4.53,0.93
2006,1,25,5,0.0,4.01,0.89
2006,1,25,6,0.0,3.25,0.83
2006,1,25,7,12.65,2.44,0.77
2006,1,25,8,167.73,4.4,1.04
2006,1,25,9,358.27,6.63,1.49
2006,1,25,10,512.45,7.84,1.67
2006,1,25,11,612.92,8.83,1.73
2006,1,25,12,650.58,9.58,1.84
2006,1,25,13,622.08,9.86,1.95
2006,1,25,14,530.25,9.57,2.0
2006,1,25,15,383.52,8.71,1.91
2006,1,25,16,197.5,7.2,1.57
2006,1,25,17,24.38,4.76,1.02
2006,1,25,18,0.0,3.01,0.85
2006,1,25,19,0.0,1.94,0.8
2006,1,25,20,0.0,1.12,0.71
2006,1,25,21,0.0,0.16,0.64
2006,1,25,22,0.0,-0.72,0.6
2006,1,25,23,0.0,-1.49,0.56
2006,1,26,0,0.0,-2.02,0.54
2006,1,26,1,0.0,-2.5,0.52
2006,1,26,2,0.0,-2.87,0.53
2006,1,26,3,0.0,-3.19,0.52
2006,1,26,4,0.0,-3.45,0.5
2006,1,26,5,0.0,-3.63,0.49
2006,1,26,6,0.0,-3.86,0.47
2006,1,26,7,12.68,-3.26,0.46
2006,1,26,8,168.25,0.59,0.76
2006,1,26,9,358.02,3.6,0.96
2006,1,26,10,365.08,5.4,1.1
2006,1,26,11,611.12,6.52,1.19
2006,1,26,12,647.53,7.31,1.27
2006,1,26,13,621.22,7.75,1.29
2006,1,26,14,530.58,7.82,1.25
2006,1,26,15,385.17,7.5,1.13
2006,1,26,16,200.1,6.16,0.65
2006,1,26,17,25.88,1.92,0.57
2006,1,26,18,0.0,0.67,0.57
2006,1,26,19,0.0,0.63,0.67
2006,1,26,20,0.0,0.95,0.71
2006,1,26,21,0.0,-0.42,0.61
2006,1,26,22,0.0,-1.8,0.56
2006,1,26,23,0.0,-2.53,0.53
2006,1,27,0,0.0,-3.15,0.51
2006,1,27,1,0.0,-3.79,0.47
2006,1,27,2,0.0,-4.31,0.44
2006,1,27,3,0.0,-4.57,0.44
2006,1,27,4,0.0,-4.73,0.43
2006,1,27,5,0.0,-4.84,0.42
2006,1,27,6,0.0,-4.9,0.41
2006,1,27,7,12.95,-4.21,0.44
2006,1,27,8,166.5,-1.21,0.58
2006,1,27,9,360.02,2.39,0.52
2006,1,27,10,513.67,5.15,0.54
2006,1,27,11,586.72,6.95,0.4
2006,1,27,12,637.67,8.34,0.38
2006,1,27,13,589.22,9.2,0.44
2006,1,27,14,461.58,9.35,0.51
2006,1,27,15,319.77,8.6,0.52
2006,1,27,16,151.4,6.36,0.3
2006,1,27,17,20.02,3.65,0.61
2006,1,27,18,0.0,1.97,0.69
2006,1,27,19,0.0,0.94,0.54
2006,1,27,20,0.0,0.48,0.48
2006,1,27,21,0.0,-0.09,0.47
2006,1,27,22,0.0,-0.87,0.47
2006,1,27,23,0.0,-1.42,0.49
2006,1,28,0,0.0,-1.77,0.49
2006,1,28,1,0.0,-2.25,0.49
2006,1,28,2,0.0,-2.92,0.7
2006,1,28,3,0.0,-3.37,0.71
2006,1,28,4,0.0,-3.39,0.57
2006,1,28,5,0.0,-3.41,0.53
2006,1,28,6,0.0,-2.85,0.51
2006,1,28,7,10.95,-2.05,0.51
2006,1,28,8,146.0,0.95,0.74
2006,1,28,9,346.12,3.91,0.59
2006,1,28,10,496.42,7.95,0.85
