YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,4,3,0.0,5.43,0.18
2006,1,4,4,0.0,5.04,0.16
2006,1,4,5,0.0,4.48,0.16
2006,1,4,6,0.0,4.29,0.17
2006,1,4,7,0.0,4.4,0.22
2006,1,4,8,30.88,5.14,0.34
2006,1,4,9,154.52,6.85,0.41
2006,1,4,10,293.73,9.32,0.47
2006,1,4,11,387.25,11.78,0.49
2006,1,4,12,477.48,13.76,0.48
2006,1,4,13,461.48,15.07,0.48
2006,1,4,14,379.88,15.59,0.48
2006,1,4,15,236.3,15.15,0.44
2006,1,4,16,89.7,13.39,0.4
2006,1,4,17,0.0,11.27,0.41
2006,1,4,18,0.0,10.4,0.44
2006,1,4,19,0.0,9.94,0.45
2006,1,4,20,0.0,9.55,0.49
2006,1,4,21,0.0,8.44,0.5
2006,1,4,22,0.0,6.98,0.42
2006,1,4,23,0.0,5.75,0.35
2006,1,5,0,0.0,4.91,0.32
2006,1,5,1,0.0,4.55,0.31
2006,1,5,2,0.0,4.3,0.28
2006,1,5,3,0.0,4.06,0.26
2006,1,5,4,0.0,3.81,0.24
2006,1,5,5,0.0,3.68,0.26
2006,1,5,6,0.0,3.47,0.27
2006,1,5,7,0.0,3.13,0.26
2006,1,5,8,7.57,3.27,0.29
2006,1,5,9,52.0,3.79,0.35
2006,1,5,10,86.5,4.18,0.39
2006,1,5,11,93.35,4.53,0.4
2006,1,5,12,91.4,4.64,0.4
2006,1,5,13,98.32,4.75,0.4
2006,1,5,14,60.1,4.51,0.38
2006,1,5,15,34.28,4.12,0.34
2006,1,5,16,34.4,3.4,0.25
2006,1,5,17,0.0,2.31,0.24
2006,1,5,18,0.0,2.19,0.33
2006,1,5,19,0.0,1.92,0.33
2006,1,5,20,0.0,1.68,0.32
2006,1,5,21,0.0,1.4,0.3
2006,1,5,22,0.0,1.27,0.31
2006,1,5,23,0.0,1.13,0.32
2006,1,6,0,0.0,0.91,0.31
2006,1,6,1,0.0,0.67,0.31
2006,1,6,2,0.0,0.41,0.3
2006,1,6,3,0.0,0.09,0.3
2006,1,6,4,0.0,-0.28,0.3
2006,1,6,5,0.0,-0.55,0.34
2006,1,6,6,0.0,-1.1,0.33
2006,1,6,7,0.0,-1.78,0.31
2006,1,6,8,27.05,-1.63,0.36
2006,1,6,9,96.93,-0.61,0.44
2006,1,6,10,129.23,0.44,0.48
2006,1,6,11,142.15,0.75,0.47
2006,1,6,12,178.55,0.9,0.47
2006,1,6,13,121.28,0.76,0.47
2006,1,6,14,114.03,0.63,0.47
2006,1,6,15,60.12,0.18,0.44
2006,1,6,16,45.47,-0.64,0.37
2006,1,6,17,0.0,-1.91,0.23
2006,1,6,18,0.0,-2.92,0.2
2006,1,6,19,0.0,-3.62,0.19
2006,1,6,20,0.0,-4.4,0.14
2006,1,6,21,0.0,-5.2,0.13
2006,1,6,22,0.0,-5.54,0.12
2006,1,6,23,0.0,-5.5,0.2
2006,1,7,0,0.0,-5.29,0.17
2006,1,7,1,0.0,-5.03,0.18
2006,1,7,2,0.0,-4.43,0.22
2006,1,7,3,0.0,-3.7,0.27
2006,1,7,4,0.0,-3.4,0.28
2006,1,7,5,0.0,-3.68,0.25
2006,1,7,6,0.0,-3.85,0.26
2006,1,7,7,0.0,-3.54,0.34
2006,1,7,8,36.78,-2.53,0.38
2006,1,7,9,105.2,-0.81,0.54
2006,1,7,10,173.68,0.85,0.62
2006,1,7,11,252.52,2.82,0.64
2006,1,7,12,425.02,4.52,0.66
2006,1,7,13,466.75,5.52,0.66
2006,1,7,14,394.12,5.89,0.64
2006,1,7,15,268.45,5.51,0.56
2006,1,7,16,105.62,3.88,0.45
2006,1,7,17,4.07,1.54,0.39
2006,1,7,18,0.0,1.05,0.42
2006,1,7,19,0.0,0.54,0.38
2006,1,7,20,0.0,-0.38,0.31
2006,1,7,21,0.0,-0.57,0.26
2006,1,7,22,0.0,-1.06,0.24
2006,1,7,23,0.0,-0.98,0.27
2006,1,8,0,0.0,-1.26,0.26
2006,1,8,1,0.0,-0.85,0.29
2006,1,8,2,0.0,-1.23,0.26
2006,1,8,3,0.0,-1.59,0.28
2006,1,8,4,0.0,-1.39,0.3
2006,1,8,5,0.0,-1.36,0.3
2006,1,8,6,0.0,-1.69,0.29
2006,1,8,7,0.0,-1.35,0.33
2006,1,8,8,50.7,-0.49,0.35
2006,1,8,9,148.75,1.29,0.36
2006,1,8,10,228.35,3.65,0.41
2006,1,8,11,312.67,6.17,0.48
2006,1,8,12,385.58,8.33,0.48
2006,1,8,13,343.02,10.07,0.49
2006,1,8,14,303.12,11.14,0.47
2006,1,8,15,192.8,11.25,0.49
2006,1,8,16,75.38,10.35,0.5
2006,1,8,17,3.83,9.45,0.51
2006,1,8,18,0.0,9.5,0.53
2006,1,8,19,0.0,9.07,0.5
2006,1,8,20,0.0,9.12,0.5
2006,1,8,21,0.0,9.38,0.51
2006,1,8,22,0.0,9.55,0.55
2006,1,8,23,0.0,9.66,0.57
2006,1,9,0,0.0,9.75,0.58
2006,1,9,1,0.0,9.96,0.59
2006,1,9,2,0.0,10.18,0.57
2006,1,9,3,0.0,10.29,0.54
2006,1,9,4,0.0,10.16,0.5
2006,1,9,5,0.0,9.71,0.41
2006,1,9,6,0.0,8.88,0.33
2006,1,9,7,0.0,8.18,0.28
2006,1,9,8,51.95,9.16,0.36
2006,1,9,9,160.85,10.64,0.48
2006,1,9,10,277.7,11.34,0.58
2006,1,9,11,306.12,11.86,0.6
2006,1,9,12,425.67,12.25,0.6
2006,1,9,13,387.3,12.43,0.57
2006,1,9,14,318.95,12.21,0.53
2006,1,9,15,235.6,11.42,0.46
2006,1,9,16,89.53,9.45,0.29
2006,1,9,17,4.53,6.11,0.21
2006,1,9,18,0.0,4.89,0.21
2006,1,9,19,0.0,3.64,0.18
2006,1,9,20,0.0,2.62,0.18
2006,1,9,21,0.0,1.72,0.17
2006,1,9,22,0.0,0.97,0.17
2006,1,9,23,0.0,0.39,0.17
2006,1,10,0,0.0,0.26,0.18
2006,1,10,1,0.0,0.23,0.21
2006,1,10,2,0.0,-0.4,0.16
2006,1,10,3,0.0,0.31,0.21
2006,1,10,4,0.0,0.59,0.27
2006,1,10,5,0.0,0.76,0.22
2006,1,10,6,0.0,0.93,0.23
2006,1,10,7,0.0,0.95,0.22
2006,1,10,8,47.47,1.63,0.27
2006,1,10,9,128.32,3.5,0.32
2006,1,10,10,204.18,6.0,0.35
2006,1,10,11,270.25,8.28,0.32
2006,1,10,12,287.48,9.96,0.28
2006,1,10,13,192.8,10.59,0.24
2006,1,10,14,161.15,10.93,0.25
2006,1,10,15,79.9,10.58,0.22
2006,1,10,16,41.65,8.74,0.15
2006,1,10,17,3.38,7.1,0.18
2006,1,10,18,0.0,7.74,0.24
2006,1,10,19,0.0,9.43,0.39
2006,1,10,20,0.0,10.4,0.53
2006,1,10,21,0.0,10.36,0.58
2006,1,10,22,0.0,9.89,0.59
2006,1,10,23,0.0,9.38,0.59
2006,1,11,0,0.0,9.12,0.59
2006,1,11,1,0.0,9.15,0.54
2006,1,11,2,0.0,9.34,0.56
2006,1,11,3,0.0,9.5,0.55
2006,1,11,4,0.0,9.66,0.52
2006,1,11,5,0.0,9.81,0.52
2006,1,11,6,0.0,10.22,0.56
2006,1,11,7,0.0,10.6,0.55
2006,1,11,8,34.72,11.06,0.53
2006,1,11,9,114.6,11.91,0.58
2006,1,11,10,182.1,12.05,0.7
2006,1,11,11,244.2,11.82,0.84
2006,1,11,12,339.23,11.36,0.86
2006,1,11,13,221.25,11.01,0.84
2006,1,11,14,146.52,10.59,0.8
2006,1,11,15,106.75,9.76,0.72
2006,1,11,16,72.03,8.42,0.57
2006,1,11,17,5.3,6.35,0.36
2006,1,11,18,0.0,4.37,0.22
2006,1,11,19,0.0,3.08,0.17
2006,1,11,20,0.0,2.54,0.18
2006,1,11,21,0.0,2.4,0.22
2006,1,11,22,0.0,2.2,0.25
2006,1,11,23,0.0,1.76,0.26
2006,1,12,0,0.0,1.6,0.28
2006,1,12,1,0.0,1.66,0.3
2006,1,12,2,0.0,2.2,0.32
2006,1,12,3,0.0,2.33,0.32
2006,1,12,4,0.0,1.48,0.25
2006,1,12,5,0.0,1.19,0.24
2006,1,12,6,0.0,1.94,0.3
2006,1,12,7,0.0,1.75,0.27
2006,1,12,8,79.22,2.72,0.33
2006,1,12,9,242.82,4.21,0.32
2006,1,12,10,383.8,7.35,0.37
2006,1,12,11,480.12,10.25,0.39
2006,1,12,12,532.17,12.18,0.41
2006,1,12,13,514.95,13.5,0.43
2006,1,12,14,432.27,14.11,0.44
2006,1,12,15,299.2,13.46,0.3
2006,1,12,16,132.0,9.85,0.17
2006,1,12,17,7.62,5.69,0.28
2006,1,12,18,0.0,5.29,0.27
2006,1,12,19,0.0,5.99,0.35
2006,1,12,20,0.0,5.63,0.36
2006,1,12,21,0.0,4.85,0.37
2006,1,12,22,0.0,4.31,0.37
2006,1,12,23,0.0,4.33,0.38
2006,1,13,0,0.0,4.29,0.38
2006,1,13,1,0.0,4.36,0.38
2006,1,13,2,0.0,4.69,0.39
2006,1,13,3,0.0,5.16,0.39
2006,1,13,4,0.0,5.61,0.4
2006,1,13,5,0.0,6.25,0.42
2006,1,13,6,0.0,7.31,0.49
2006,1,13,7,0.0,7.62,0.53
2006,1,13,8,57.28,8.62,0.56
2006,1,13,9,177.65,11.04,0.59
2006,1,13,10,269.0,13.11,0.67
2006,1,13,11,301.12,14.74,0.7
2006,1,13,12,362.98,15.01,0.65
2006,1,13,13,273.3,14.22,0.56
2006,1,13,14,166.73,13.35,0.49
2006,1,13,15,62.22,12.43,0.4
2006,1,13,16,39.62,11.45,0.34
2006,1,13,17,3.83,10.23,0.23
2006,1,13,18,0.0,9.32,0.21
2006,1,13,19,0.0,8.91,0.35
2006,1,13,20,0.0,9.09,0.74
2006,1,13,21,0.0,6.88,0.85
2006,1,13,22,0.0,4.85,0.81
2006,1,13,23,0.0,3.53,0.76
2006,1,14,0,0.0,2.66,0.72
2006,1,14,1,0.0,2.0,0.65
2006,1,14,2,0.0,1.4,0.62
2006,1,14,3,0.0,1.03,0.59
2006,1,14,4,0.0,0.91,0.66
2006,1,14,5,0.0,0.82,0.8
2006,1,14,6,0.0,0.68,0.89
2006,1,14,7,0.0,0.46,0.95
2006,1,14,8,38.17,0.3,0.94
2006,1,14,9,36.72,0.46,0.96
2006,1,14,10,51.45,0.79,0.98
2006,1,14,11,77.85,1.21,0.97
2006,1,14,12,132.1,1.5,0.97
2006,1,14,13,157.25,1.67,0.96
2006,1,14,14,150.07,1.68,0.94
2006,1,14,15,97.38,1.54,0.9
2006,1,14,16,63.15,1.07,0.82
2006,1,14,17,5.45,0.47,0.73
2006,1,14,18,0.0,-0.29,0.64
2006,1,14,19,0.0,-1.02,0.59
2006,1,14,20,0.0,-1.71,0.54
2006,1,14,21,0.0,-2.49,0.48
2006,1,14,22,0.0,-3.39,0.4
2006,1,14,23,0.0,-4.93,0.3
2006,1,15,0,0.0,-5.69,0.29
2006,1,15,1,0.0,-5.46,0.33
2006,1,15,2,0.0,-5.12,0.37
2006,1,15,3,0.0,-5.31,0.32
2006,1,15,4,0.0,-5.67,0.27
2006,1,15,5,0.0,-5.94,0.21
2006,1,15,6,0.0,-5.94,0.19
2006,1,15,7,0.0,-5.74,0.21
2006,1,15,8,85.1,-3.71,0.26
2006,1,15,9,245.57,-1.52,0.25
2006,1,15,10,385.73,0.24,0.25
2006,1,15,11,480.5,1.81,0.24
2006,1,15,12,525.55,3.02,0.28
2006,1,15,13,507.88,3.9,0.26
2006,1,15,14,426.9,4.24,0.17
2006,1,15,15,295.33,3.6,0.02
2006,1,15,16,107.88,2.26,0.34
2006,1,15,17,7.95,0.15,0.83
2006,1,15,18,0.0,-1.36,0.58
2006,1,15,19,0.0,-1.88,0.24
2006,1,15,20,0.0,-1.63,0.24
2006,1,15,21,0.0,-1.4,0.29
2006,1,15,22,0.0,-1.52,0.31
2006,1,15,23,0.0,-2.49,0.25
2006,1,16,0,0.0,-2.7,0.25
2006,1,16,1,0.0,-2.57,0.28
2006,1,16,2,0.0,-2.6,0.31
2006,1,16,3,0.0,-3.47,0.3
2006,1,16,4,0.0,-3.55,0.34
2006,1,16,5,0.0,-2.37,0.38
2006,1,16,6,0.0,-2.45,0.28
2006,1,16,7,0.0,-2.35,0.32
2006,1,16,8,54.7,-0.98,0.39
2006,1,16,9,199.6,1.77,0.37
2006,1,16,10,332.12,5.38,0.46
2006,1,16,11,430.58,8.64,0.53
2006,1,16,12,377.23,10.56,0.54
2006,1,16,13,354.12,10.61,0.47
2006,1,16,14,284.02,9.67,0.34
2006,1,16,15,188.25,8.83,0.32
2006,1,16,16,85.45,8.16,0.33
2006,1,16,17,6.5,7.49,0.33
2006,1,16,18,0.0,7.59,0.37
2006,1,16,19,0.0,7.4,0.33
2006,1,16,20,0.0,7.1,0.3
2006,1,16,21,0.0,7.24,0.33
2006,1,16,22,0.0,7.42,0.36
2006,1,16,23,0.0,7.61,0.36
2006,1,17,0,0.0,7.68,0.33
2006,1,17,1,0.0,7.74,0.35
2006,1,17,2,0.0,7.64,0.34
2006,1,17,3,0.0,7.53,0.33
2006,1,17,4,0.0,7.54,0.39
2006,1,17,5,0.0,7.96,0.5
2006,1,17,6,0.0,8.26,0.52
2006,1,17,7,0.0,8.41,0.52
2006,1,17,8,11.98,8.99,0.57
2006,1,17,9,43.47,10.24,0.72
2006,1,17,10,69.15,11.75,0.79
2006,1,17,11,208.82,13.5,0.9
2006,1,17,12,181.43,14.07,1.06
2006,1,17,13,111.78,13.99,1.12
2006,1,17,14,75.03,13.62,1.02
2006,1,17,15,44.15,13.14,0.97
2006,1,17,16,40.72,12.53,0.84
2006,1,17,17,2.53,12.05,0.75
2006,1,17,18,0.0,11.91,0.68
2006,1,17,19,0.0,11.96,0.59
2006,1,17,20,0.0,11.57,0.48
2006,1,17,21,0.0,9.91,0.68
2006,1,17,22,0.0,6.61,0.85
2006,1,17,23,0.0,3.12,0.8
2006,1,18,0,0.0,1.62,0.74
2006,1,18,1,0.0,1.38,0.7
2006,1,18,2,0.0,1.1,0.71
2006,1,18,3,0.0,0.44,0.78
2006,1,18,4,0.0,-0.35,0.84
2006,1,18,5,0.0,-1.04,0.87
2006,1,18,6,0.0,-1.44,0.88
2006,1,18,7,0.0,-1.74,0.88
2006,1,18,8,37.22,-1.7,0.9
2006,1,18,9,110.32,-0.92,0.94
2006,1,18,10,170.9,0.08,1.01
2006,1,18,11,222.27,0.47,1.02
2006,1,18,12,267.33,0.58,0.97
2006,1,18,13,241.65,1.05,0.96
2006,1,18,14,152.55,1.23,0.9
2006,1,18,15,97.8,0.94,0.84
2006,1,18,16,89.55,0.51,0.74
2006,1,18,17,10.23,-0.04,0.63
2006,1,18,18,0.0,-0.53,0.58
2006,1,18,19,0.0,-1.42,0.5
2006,1,18,20,0.0,-2.46,0.41
2006,1,18,21,0.0,-3.24,0.36
2006,1,18,22,0.0,-3.71,0.36
2006,1,18,23,0.0,-3.79,0.39
2006,1,19,0,0.0,-3.97,0.36
2006,1,19,1,0.0,-3.86,0.38
2006,1,19,2,0.0,-3.39,0.42
2006,1,19,3,0.0,-2.99,0.43
2006,1,19,4,0.0,-2.57,0.44
2006,1,19,5,0.0,-2.14,0.44
2006,1,19,6,0.0,-1.38,0.46
2006,1,19,7,0.0,-0.8,0.47
2006,1,19,8,67.2,0.19,0.5
2006,1,19,9,238.25,2.43,0.56
2006,1,19,10,388.42,5.36,0.59
2006,1,19,11,494.35,8.91,0.71
2006,1,19,12,551.8,11.39,0.76
2006,1,19,13,531.12,12.73,0.77
2006,1,19,14,454.25,13.19,0.76
2006,1,19,15,323.9,12.73,0.71
2006,1,19,16,157.55,11.25,0.66
2006,1,19,17,14.8,9.23,0.65
2006,1,19,18,0.0,8.21,0.67
2006,1,19,19,0.0,7.4,0.63
2006,1,19,20,0.0,6.78,0.62
2006,1,19,21,0.0,6.24,0.58
2006,1,19,22,0.0,6.61,0.67
2006,1,19,23,0.0,6.43,0.67
2006,1,20,0,0.0,6.38,0.68
2006,1,20,1,0.0,6.46,0.7
2006,1,20,2,0.0,6.47,0.71
2006,1,20,3,0.0,6.38,0.7
2006,1,20,4,0.0,6.44,0.67
2006,1,20,5,0.0,6.64,0.66
2006,1,20,6,0.0,6.54,0.63
2006,1,20,7,0.0,6.34,0.63
2006,1,20,8,55.8,6.73,0.62
2006,1,20,9,186.9,8.15,0.64
2006,1,20,10,307.55,10.06,0.61
2006,1,20,11,371.98,11.77,0.64
2006,1,20,12,359.5,13.0,0.63
2006,1,20,13,407.77,13.89,0.59
2006,1,20,14,358.95,14.45,0.53
2006,1,20,15,231.4,14.39,0.44
2006,1,20,16,109.22,12.9,0.32
2006,1,20,17,12.3,10.17,0.33
2006,1,20,18,0.0,10.29,0.48
2006,1,20,19,0.0,9.82,0.54
2006,1,20,20,0.0,9.38,0.57
2006,1,20,21,0.0,8.28,0.51
2006,1,20,22,0.0,7.52,0.53
2006,1,20,23,0.0,6.93,0.53
2006,1,21,0,0.0,6.51,0.54
2006,1,21,1,0.0,6.38,0.57
2006,1,21,2,0.0,7.83,0.77
2006,1,21,3,0.0,8.56,0.68
2006,1,21,4,0.0,9.02,0.67
2006,1,21,5,0.0,9.68,0.73
2006,1,21,6,0.0,10.47,0.81
2006,1,21,7,0.0,10.96,0.71
2006,1,21,8,31.85,11.52,0.66
2006,1,21,9,108.22,12.14,0.73
2006,1,21,10,181.77,11.23,0.9
2006,1,21,11,243.77,9.22,0.98
2006,1,21,12,351.48,7.95,0.91
2006,1,21,13,342.92,7.53,0.78
2006,1,21,14,398.42,7.47,0.67
2006,1,21,15,305.08,7.08,0.59
2006,1,21,16,138.77,6.08,0.43
2006,1,21,17,15.32,2.45,0.2
2006,1,21,18,0.0,1.03,0.22
2006,1,21,19,0.0,0.47,0.24
2006,1,21,20,0.0,0.08,0.26
2006,1,21,21,0.0,-0.3,0.29
2006,1,21,22,0.0,-0.67,0.31
2006,1,21,23,0.0,-0.89,0.33
2006,1,22,0,0.0,-0.72,0.39
2006,1,22,1,0.0,-0.65,0.41
2006,1,22,2,0.0,-1.76,0.29
2006,1,22,3,0.0,-2.05,0.31
2006,1,22,4,0.0,-1.71,0.4
2006,1,22,5,0.0,-1.79,0.37
2006,1,22,6,0.0,-1.91,0.4
2006,1,22,7,0.0,-1.92,0.44
2006,1,22,8,67.72,-1.14,0.45
2006,1,22,9,233.07,0.65,0.48
2006,1,22,10,324.0,2.83,0.43
2006,1,22,11,309.33,5.83,0.3
2006,1,22,12,224.93,6.62,0.17
2006,1,22,13,79.9,6.91,0.17
2006,1,22,14,48.17,6.58,0.12
2006,1,22,15,28.27,5.89,0.15
2006,1,22,16,13.45,4.84,0.33
2006,1,22,17,6.85,4.05,0.17
2006,1,22,18,0.0,4.62,0.22
2006,1,22,19,0.0,4.98,0.22
2006,1,22,20,0.0,5.35,0.29
2006,1,22,21,0.0,5.48,0.29
2006,1,22,22,0.0,5.34,0.28
2006,1,22,23,0.0,5.16,0.25
2006,1,23,0,0.0,5.0,0.17
2006,1,23,1,0.0,4.89,0.19
2006,1,23,2,0.0,4.78,0.33
2006,1,23,3,0.0,4.29,0.27
2006,1,23,4,0.0,3.68,0.26
2006,1,23,5,0.0,3.42,0.19
2006,1,23,6,0.0,3.13,0.2
2006,1,23,7,0.0,2.81,0.24
2006,1,23,8,15.27,2.75,0.32
2006,1,23,9,62.83,3.12,0.33
2006,1,23,10,68.57,4.16,0.38
2006,1,23,11,162.23,5.6,0.43
2006,1,23,12,145.23,6.57,0.39
2006,1,23,13,183.43,7.11,0.4
2006,1,23,14,164.32,7.68,0.39
2006,1,23,15,140.6,7.88,0.38
2006,1,23,16,81.8,6.87,0.22
2006,1,23,17,13.85,3.43,0.31
2006,1,23,18,0.0,1.85,0.28
2006,1,23,19,0.0,0.62,0.33
2006,1,23,20,0.0,-0.42,0.24
2006,1,23,21,0.0,-1.11,0.26
2006,1,23,22,0.0,-1.83,0.29
2006,1,23,23,0.0,-2.41,0.36
2006,1,24,0,0.0,-2.4,0.67
2006,1,24,1,0.0,-1.31,0.8
2006,1,24,2,0.0,-0.6,0.22
2006,1,24,3,0.0,-2.17,0.81
2006,1,24,4,0.0,-4.15,0.39
2006,1,24,5,0.0,-4.03,0.26
2006,1,24,6,0.0,-3.56,0.31
2006,1,24,7,0.0,-3.42,0.33
2006,1,24,8,87.28,-1.13,0.49
2006,1,24,9,268.5,1.71,0.5
2006,1,24,10,405.17,5.13,0.71
2006,1,24,11,501.25,7.19,0.83
2006,1,24,12,562.83,8.45,0.94
2006,1,24,13,551.45,9.2,1.05
2006,1,24,14,466.45,9.47,1.12
2006,1,24,15,300.05,9.33,1.12
2006,1,24,16,131.07,8.52,1.02
2006,1,24,17,10.12,6.88,0.79
2006,1,24,18,0.0,6.1,0.81
2006,1,24,19,0.0,5.7,0.89
2006,1,24,20,0.0,4.73,0.92
2006,1,24,21,0.0,3.14,0.79
2006,1,24,22,0.0,1.98,0.75
2006,1,24,23,0.0,1.48,0.79
2006,1,25,0,0.0,1.02,0.79
2006,1,25,1,0.0,0.61,0.78
2006,1,25,2,0.0,0.32,0.78
2006,1,25,3,0.0,0.19,0.79
2006,1,25,4,0.0,-0.01,0.81
2006,1,25,5,0.0,-0.3,0.79
2006,1,25,6,0.0,-0.63,0.78
2006,1,25,7,0.0,-0.9,0.76
2006,1,25,8,24.02,-0.41,0.78
2006,1,25,9,105.43,0.65,0.84
2006,1,25,10,122.72,1.6,0.95
2006,1,25,11,160.65,1.89,0.96
2006,1,25,12,238.75,2.17,0.96
2006,1,25,13,262.77,2.32,0.96
2006,1,25,14,228.8,2.09,0.92
2006,1,25,15,149.05,1.76,0.86
2006,1,25,16,74.72,1.16,0.73
2006,1,25,17,10.5,0.14,0.59
2006,1,25,18,0.0,-0.56,0.54
2006,1,25,19,0.0,-1.07,0.52
2006,1,25,20,0.0,-1.36,0.5
2006,1,25,21,0.0,-1.25,0.53
2006,1,25,22,0.0,-1.8,0.43
2006,1,25,23,0.0,-2.76,0.4
2006,1,26,0,0.0,-3.6,0.35
2006,1,26,1,0.0,-4.45,0.31
2006,1,26,2,0.0,-4.59,0.32
2006,1,26,3,0.0,-4.75,0.31
2006,1,26,4,0.0,-4.88,0.29
2006,1,26,5,0.0,-4.5,0.34
2006,1,26,6,0.0,-4.33,0.33
2006,1,26,7,0.0,-3.93,0.31
2006,1,26,8,72.53,-2.19,0.4
2006,1,26,9,193.0,-0.08,0.56
2006,1,26,10,280.02,1.23,0.62
2006,1,26,11,400.55,2.33,0.61
2006,1,26,12,487.33,3.24,0.59
2006,1,26,13,530.85,3.81,0.55
2006,1,26,14,477.58,3.83,0.5
2006,1,26,15,361.77,3.27,0.43
2006,1,26,16,189.55,1.57,0.21
2006,1,26,17,25.83,-1.55,0.86
2006,1,26,18,0.0,-2.24,0.94
2006,1,26,19,0.0,-2.28,0.91
2006,1,26,20,0.0,-1.97,0.85
2006,1,26,21,0.0,-2.0,0.8
2006,1,26,22,0.0,-2.58,0.76
2006,1,26,23,0.0,-3.33,0.63
2006,1,27,0,0.0,-3.85,0.45
2006,1,27,1,0.0,-4.15,0.27
2006,1,27,2,0.0,-4.21,0.21
2006,1,27,3,0.0,-4.23,0.21
2006,1,27,4,0.0,-4.23,0.22
2006,1,27,5,0.0,-4.23,0.24
2006,1,27,6,0.0,-4.26,0.25
2006,1,27,7,0.0,-4.15,0.25
2006,1,27,8,115.55,-1.85,0.35
2006,1,27,9,288.7,1.21,0.29
2006,1,27,10,432.67,4.15,0.34
2006,1,27,11,523.03,6.36,0.32
2006,1,27,12,514.8,7.91,0.31
2006,1,27,13,424.95,8.81,0.3
2006,1,27,14,319.48,8.44,0.22
2006,1,27,15,219.6,7.48,0.29
2006,1,27,16,98.57,5.89,0.74
2006,1,27,17,19.0,3.64,1.0
2006,1,27,18,0.0,1.94,0.77
2006,1,27,19,0.0,1.19,0.35
2006,1,27,20,0.0,1.57,0.3
2006,1,27,21,0.0,2.2,0.32
2006,1,27,22,0.0,2.74,0.37
2006,1,27,23,0.0,2.55,0.37
2006,1,28,0,0.0,2.01,0.36
2006,1,28,1,0.0,1.62,0.37
2006,1,28,2,0.0,1.53,0.39
2006,1,28,3,0.0,0.86,0.33
2006,1,28,4,0.0,0.54,0.34
2006,1,28,5,0.0,0.84,0.35
2006,1,28,6,0.0,0.96,0.36
