YEAR,MO,DY,HR,GHI_W/m2,Temp_C,WindSpeed_m/s
2006,1,12,14,448.7,21.46,0.65
2006,1,12,15,317.9,20.86,0.61
2006,1,12,16,132.15,19.39,0.51
2006,1,12,17,12.57,16.01,0.55
2006,1,12,18,0.0,14.85,0.66
2006,1,12,19,0.0,14.7,0.77
2006,1,12,20,0.0,14.7,0.72
2006,1,12,21,0.0,14.32,0.68
2006,1,12,22,0.0,14.07,0.7
2006,1,12,23,0.0,13.66,0.74
2006,1,13,0,0.0,13.46,0.75
2006,1,13,1,0.0,13.51,0.77
2006,1,13,2,0.0,13.76,0.78
2006,1,13,3,0.0,14.07,0.72
2006,1,13,4,0.0,14.16,0.68
2006,1,13,5,0.0,14.3,0.67
2006,1,13,6,0.0,14.28,0.66
2006,1,13,7,6.35,14.39,0.68
2006,1,13,8,70.6,15.29,0.65
2006,1,13,9,169.7,16.18,0.78
2006,1,13,10,247.38,17.94,0.96
2006,1,13,11,281.88,19.63,1.13
2006,1,13,12,328.08,19.73,1.09
2006,1,13,13,330.27,19.02,1.0
2006,1,13,14,199.65,18.44,1.13
2006,1,13,15,143.8,17.98,1.17
2006,1,13,16,72.43,17.61,1.18
2006,1,13,17,5.47,17.22,1.21
2006,1,13,18,0.0,16.99,1.23
2006,1,13,19,0.0,16.84,1.22
2006,1,13,20,0.0,16.76,1.23
2006,1,13,21,0.0,16.99,1.29
2006,1,13,22,0.0,15.23,2.3
2006,1,13,23,0.0,10.75,2.8
2006,1,14,0,0.0,9.32,2.33
2006,1,14,1,0.0,8.4,2.47
2006,1,14,2,0.0,7.27,2.31
2006,1,14,3,0.0,6.76,2.23
2006,1,14,4,0.0,6.44,2.39
2006,1,14,5,0.0,6.08,2.5
2006,1,14,6,0.0,5.7,2.58
2006,1,14,7,11.73,5.33,2.61
2006,1,14,8,135.93,5.79,2.78
2006,1,14,9,320.58,6.81,3.06
2006,1,14,10,483.27,7.95,3.18
2006,1,14,11,563.2,9.02,3.21
2006,1,14,12,587.5,9.92,3.24
2006,1,14,13,537.15,10.55,3.29
2006,1,14,14,408.15,10.74,3.28
2006,1,14,15,312.65,10.3,3.22
2006,1,14,16,105.75,9.25,3.09
2006,1,14,17,17.05,7.78,2.79
2006,1,14,18,0.0,6.63,2.66
2006,1,14,19,0.0,5.77,2.63
2006,1,14,20,0.0,5.01,2.6
2006,1,14,21,0.0,4.26,2.47
2006,1,14,22,0.0,3.51,2.35
2006,1,14,23,0.0,2.76,2.15
2006,1,15,0,0.0,2.18,1.99
2006,1,15,1,0.0,1.61,1.81
2006,1,15,2,0.0,1.11,1.64
2006,1,15,3,0.0,0.7,1.53
2006,1,15,4,0.0,0.21,1.32
2006,1,15,5,0.0,-0.13,1.25
2006,1,15,6,0.0,-0.37,1.23
2006,1,15,7,15.12,-0.36,1.2
2006,1,15,8,159.85,1.51,1.31
2006,1,15,9,341.08,4.38,1.15
2006,1,15,10,499.85,7.34,0.95
2006,1,15,11,602.53,9.81,0.85
2006,1,15,12,623.33,11.69,0.68
2006,1,15,13,555.67,12.95,0.58
2006,1,15,14,462.12,13.43,0.65
2006,1,15,15,287.73,13.07,0.69
2006,1,15,16,152.02,11.26,0.7
2006,1,15,17,12.12,9.38,0.96
2006,1,15,18,0.0,8.91,1.01
2006,1,15,19,0.0,8.6,0.98
2006,1,15,20,0.0,8.42,1.06
2006,1,15,21,0.0,8.08,1.15
2006,1,15,22,0.0,7.37,1.13
2006,1,15,23,0.0,7.35,1.17
2006,1,16,0,0.0,7.95,1.22
2006,1,16,1,0.0,7.79,1.07
2006,1,16,2,0.0,7.48,1.02
2006,1,16,3,0.0,6.97,0.97
2006,1,16,4,0.0,6.86,1.08
2006,1,16,5,0.0,6.57,1.11
2006,1,16,6,0.0,6.34,0.92
2006,1,16,7,5.38,6.28,0.82
2006,1,16,8,69.85,7.35,0.59
2006,1,16,9,177.45,8.32,0.75
2006,1,16,10,271.9,9.51,0.96
2006,1,16,11,298.27,11.15,1.01
2006,1,16,12,309.23,12.93,1.0
2006,1,16,13,241.75,14.25,0.81
2006,1,16,14,199.5,14.65,0.71
2006,1,16,15,127.57,14.62,0.57
2006,1,16,16,69.15,13.53,0.45
2006,1,16,17,8.6,10.84,0.71
2006,1,16,18,0.0,10.59,0.78
2006,1,16,19,0.0,10.74,0.94
2006,1,16,20,0.0,10.6,0.99
2006,1,16,21,0.0,10.44,0.97
2006,1,16,22,0.0,10.33,0.88
2006,1,16,23,0.0,9.86,0.79
2006,1,17,0,0.0,9.74,0.75
2006,1,17,1,0.0,9.69,0.71
2006,1,17,2,0.0,9.81,0.77
2006,1,17,3,0.0,9.83,0.77
2006,1,17,4,0.0,9.79,0.7
2006,1,17,5,0.0,9.79,0.81
2006,1,17,6,0.0,9.82,0.92
2006,1,17,7,11.02,10.38,1.05
2006,1,17,8,116.62,12.5,1.05
2006,1,17,9,256.1,14.49,1.27
2006,1,17,10,316.3,16.66,1.37
2006,1,17,11,370.52,18.15,1.57
2006,1,17,12,337.02,18.97,1.66
2006,1,17,13,319.38,19.21,1.73
2006,1,17,14,338.9,19.12,1.66
2006,1,17,15,313.75,18.69,1.46
2006,1,17,16,149.28,17.96,1.36
2006,1,17,17,2.05,17.09,1.44
2006,1,17,18,0.0,17.05,1.69
2006,1,17,19,0.0,17.21,1.8
2006,1,17,20,0.0,17.44,1.91
2006,1,17,21,0.0,17.75,2.04
2006,1,17,22,0.0,17.77,2.0
2006,1,17,23,0.0,16.93,1.7
2006,1,18,0,0.0,15.25,1.73
2006,1,18,1,0.0,12.95,2.02
2006,1,18,2,0.0,11.78,1.78
2006,1,18,3,0.0,11.42,1.96
2006,1,18,4,0.0,11.01,2.29
2006,1,18,5,0.0,9.47,2.8
2006,1,18,6,0.0,6.86,2.73
2006,1,18,7,11.6,5.4,2.46
2006,1,18,8,163.68,5.82,2.49
2006,1,18,9,358.08,6.82,2.54
2006,1,18,10,522.88,7.84,2.57
2006,1,18,11,610.2,8.76,2.48
2006,1,18,12,659.72,9.65,2.23
2006,1,18,13,639.6,10.37,2.05
2006,1,18,14,545.42,10.77,1.9
2006,1,18,15,388.0,10.74,1.76
2006,1,18,16,200.62,9.99,1.41
2006,1,18,17,23.4,6.97,1.2
2006,1,18,18,0.0,5.79,1.27
2006,1,18,19,0.0,5.33,1.28
2006,1,18,20,0.0,4.85,1.25
2006,1,18,21,0.0,4.37,1.18
2006,1,18,22,0.0,3.82,1.11
2006,1,18,23,0.0,3.22,1.07
2006,1,19,0,0.0,2.7,1.05
2006,1,19,1,0.0,2.25,1.1
2006,1,19,2,0.0,2.01,1.18
2006,1,19,3,0.0,1.77,1.19
2006,1,19,4,0.0,1.68,1.19
2006,1,19,5,0.0,1.66,1.2
2006,1,19,6,0.0,1.67,1.19
2006,1,19,7,16.58,1.99,1.05
2006,1,19,8,174.2,4.35,0.51
2006,1,19,9,370.33,7.06,0.34
2006,1,19,10,512.4,11.11,0.33
2006,1,19,11,631.72,13.25,0.46
2006,1,19,12,665.3,13.96,0.59
2006,1,19,13,634.2,14.22,0.72
2006,1,19,14,540.47,14.06,0.79
2006,1,19,15,388.7,13.43,0.84
2006,1,19,16,198.45,11.98,0.8
2006,1,19,17,24.55,8.61,1.03
2006,1,19,18,0.0,7.44,1.16
2006,1,19,19,0.0,7.15,1.19
2006,1,19,20,0.0,7.09,1.19
2006,1,19,21,0.0,7.31,1.29
2006,1,19,22,0.0,7.63,1.32
2006,1,19,23,0.0,8.02,1.28
2006,1,20,0,0.0,8.42,1.27
2006,1,20,1,0.0,8.72,1.27
2006,1,20,2,0.0,9.08,1.25
2006,1,20,3,0.0,9.23,1.25
2006,1,20,4,0.0,9.7,1.21
2006,1,20,5,0.0,10.34,1.12
2006,1,20,6,0.0,10.77,1.06
2006,1,20,7,15.77,11.16,1.03
2006,1,20,8,154.25,12.92,0.64
2006,1,20,9,344.58,15.41,0.46
2006,1,20,10,489.5,17.32,0.37
2006,1,20,11,497.15,18.48,0.33
2006,1,20,12,544.33,19.25,0.31
2006,1,20,13,479.25,19.5,0.35
2006,1,20,14,418.17,19.18,0.41
2006,1,20,15,312.6,18.45,0.44
2006,1,20,16,163.45,16.99,0.49
2006,1,20,17,20.83,14.21,0.62
2006,1,20,18,0.0,13.82,0.8
2006,1,20,19,0.0,13.48,0.8
2006,1,20,20,0.0,12.42,0.84
2006,1,20,21,0.0,11.72,0.82
2006,1,20,22,0.0,11.61,0.72
2006,1,20,23,0.0,11.73,0.67
2006,1,21,0,0.0,11.91,0.66
2006,1,21,1,0.0,12.11,0.68
2006,1,21,2,0.0,12.29,0.68
2006,1,21,3,0.0,12.79,0.7
2006,1,21,4,0.0,13.75,0.71
2006,1,21,5,0.0,14.2,0.72
2006,1,21,6,0.0,14.47,0.75
2006,1,21,7,9.55,15.16,0.74
2006,1,21,8,84.7,16.8,0.72
2006,1,21,9,190.65,18.57,0.75
2006,1,21,10,293.88,20.19,1.0
2006,1,21,11,304.45,20.98,1.09
2006,1,21,12,367.83,21.4,1.04
2006,1,21,13,367.7,21.54,0.94
2006,1,21,14,360.67,21.49,0.81
2006,1,21,15,247.43,21.28,0.58
2006,1,21,16,103.4,20.76,0.38
2006,1,21,17,16.5,18.76,0.82
2006,1,21,18,0.0,16.88,0.66
2006,1,21,19,0.0,16.26,0.6
2006,1,21,20,0.0,15.6,0.61
2006,1,21,21,0.0,15.43,0.61
2006,1,21,22,0.0,15.28,0.58
2006,1,21,23,0.0,15.06,0.62
2006,1,22,0,0.0,14.97,0.69
2006,1,22,1,0.0,14.93,0.79
2006,1,22,2,0.0,14.96,0.92
2006,1,22,3,0.0,14.88,0.95
2006,1,22,4,0.0,14.57,0.93
2006,1,22,5,0.0,14.38,0.7
2006,1,22,6,0.0,14.8,0.63
2006,1,22,7,7.82,15.63,0.67
2006,1,22,8,35.58,16.95,0.66
2006,1,22,9,93.3,17.69,0.69
2006,1,22,10,148.23,18.29,0.75
2006,1,22,11,172.23,18.75,0.79
2006,1,22,12,171.9,19.38,0.85
2006,1,22,13,164.27,19.77,0.88
2006,1,22,14,148.62,19.42,0.83
2006,1,22,15,102.12,18.65,0.73
2006,1,22,16,36.53,17.98,0.7
2006,1,22,17,11.27,17.3,0.73
2006,1,22,18,0.0,16.8,0.79
2006,1,22,19,0.0,16.4,0.81
2006,1,22,20,0.0,16.07,0.84
2006,1,22,21,0.0,15.85,0.84
2006,1,22,22,0.0,15.68,0.81
2006,1,22,23,0.0,15.57,0.73
2006,1,23,0,0.0,15.59,0.65
2006,1,23,1,0.0,15.96,0.69
2006,1,23,2,0.0,16.11,0.65
2006,1,23,3,0.0,16.52,0.66
2006,1,23,4,0.0,16.82,0.6
2006,1,23,5,0.0,16.82,0.61
2006,1,23,6,0.0,16.78,0.68
2006,1,23,7,8.45,16.91,0.73
2006,1,23,8,58.12,17.58,0.8
2006,1,23,9,108.1,18.59,0.78
2006,1,23,10,171.88,19.98,0.94
2006,1,23,11,279.92,21.14,1.09
2006,1,23,12,265.12,21.58,1.18
2006,1,23,13,277.88,21.5,1.22
2006,1,23,14,228.77,21.16,1.14
2006,1,23,15,155.0,20.7,1.02
2006,1,23,16,57.17,19.98,0.89
2006,1,23,17,14.75,18.89,0.76
2006,1,23,18,0.0,18.34,0.74
2006,1,23,19,0.0,18.25,0.75
2006,1,23,20,0.0,18.24,0.74
2006,1,23,21,0.0,18.11,0.68
2006,1,23,22,0.0,17.87,0.7
2006,1,23,23,0.0,17.63,0.7
2006,1,24,0,0.0,17.46,0.7
2006,1,24,1,0.0,17.3,0.7
2006,1,24,2,0.0,17.2,0.7
2006,1,24,3,0.0,17.08,0.67
2006,1,24,4,0.0,17.03,0.67
2006,1,24,5,0.0,16.92,0.67
2006,1,24,6,0.0,16.93,0.69
2006,1,24,7,7.57,16.95,0.7
2006,1,24,8,88.07,17.2,0.79
2006,1,24,9,234.1,17.52,0.87
2006,1,24,10,328.38,17.94,0.92
2006,1,24,11,589.67,18.76,1.03
2006,1,24,12,639.67,19.38,1.12
2006,1,24,13,586.65,19.6,1.2
2006,1,24,14,503.92,19.34,1.25
2006,1,24,15,365.58,18.52,1.22
2006,1,24,16,191.93,17.15,1.08
2006,1,24,17,27.77,14.75,1.16
2006,1,24,18,0.0,13.28,1.32
2006,1,24,19,0.0,12.75,1.42
2006,1,24,20,0.0,12.22,1.47
2006,1,24,21,0.0,11.5,1.52
2006,1,24,22,0.0,10.74,1.53
2006,1,24,23,0.0,9.71,1.39
2006,1,25,0,0.0,9.03,1.41
2006,1,25,1,0.0,8.6,1.44
2006,1,25,2,0.0,8.25,1.46
2006,1,25,3,0.0,7.91,1.48
2006,1,25,4,0.0,7.56,1.52
2006,1,25,5,0.0,7.2,1.48
2006,1,25,6,0.0,7.08,1.47
2006,1,25,7,19.5,7.06,1.42
2006,1,25,8,186.7,8.67,1.49
2006,1,25,9,391.15,11.2,1.97
2006,1,25,10,551.17,12.65,2.19
2006,1,25,11,655.22,13.58,2.13
2006,1,25,12,696.0,14.32,2.01
2006,1,25,13,667.45,14.77,1.88
2006,1,25,14,573.83,14.86,1.8
2006,1,25,15,421.98,14.5,1.76
2006,1,25,16,227.77,13.42,1.62
2006,1,25,17,36.28,10.8,1.5
2006,1,25,18,0.0,9.25,1.6
2006,1,25,19,0.0,8.95,1.55
2006,1,25,20,0.0,8.33,1.55
2006,1,25,21,0.0,7.64,1.58
2006,1,25,22,0.0,6.79,1.51
2006,1,25,23,0.0,5.71,1.32
2006,1,26,0,0.0,4.87,1.22
2006,1,26,1,0.0,4.25,1.22
2006,1,26,2,0.0,3.65,1.19
2006,1,26,3,0.0,2.95,1.15
2006,1,26,4,0.0,2.25,1.14
2006,1,26,5,0.0,1.62,1.18
2006,1,26,6,0.0,1.25,1.22
2006,1,26,7,21.75,1.58,1.22
2006,1,26,8,195.62,3.91,1.11
2006,1,26,9,397.6,7.05,1.26
2006,1,26,10,559.53,9.25,1.15
2006,1,26,11,664.72,10.83,0.88
2006,1,26,12,703.83,12.07,0.69
2006,1,26,13,671.58,12.89,0.62
2006,1,26,14,576.42,13.28,0.59
2006,1,26,15,424.6,13.14,0.58
2006,1,26,16,230.93,12.53,0.55
2006,1,26,17,38.08,10.13,0.99
2006,1,26,18,0.0,8.79,1.06
2006,1,26,19,0.0,8.03,1.05
2006,1,26,20,0.0,7.03,1.21
2006,1,26,21,0.0,5.93,1.33
2006,1,26,22,0.0,5.53,1.38
2006,1,26,23,0.0,5.45,1.55
2006,1,27,0,0.0,5.91,1.51
2006,1,27,1,0.0,5.49,1.49
2006,1,27,2,0.0,5.04,1.51
2006,1,27,3,0.0,5.1,1.44
2006,1,27,4,0.0,5.16,1.4
2006,1,27,5,0.0,5.17,1.44
2006,1,27,6,0.0,5.04,1.35
2006,1,27,7,15.18,4.96,1.29
2006,1,27,8,135.62,5.95,1.28
2006,1,27,9,300.02,8.01,1.57
2006,1,27,10,413.45,9.85,1.55
2006,1,27,11,425.25,11.17,1.49
2006,1,27,12,571.55,12.15,1.44
2006,1,27,13,608.2,12.81,1.33
2006,1,27,14,544.1,13.05,1.23
2006,1,27,15,399.73,12.77,1.16
2006,1,27,16,210.5,11.76,1.05
2006,1,27,17,32.83,8.42,1.02
2006,1,27,18,0.0,6.92,1.22
2006,1,27,19,0.0,6.55,1.33
2006,1,27,20,0.0,6.38,1.36
2006,1,27,21,0.0,6.26,1.34
2006,1,27,22,0.0,6.28,1.31
2006,1,27,23,0.0,6.37,1.25
2006,1,28,0,0.0,6.05,1.17
2006,1,28,1,0.0,5.98,1.16
2006,1,28,2,0.0,6.08,1.29
2006,1,28,3,0.0,6.12,1.3
2006,1,28,4,0.0,6.18,1.3
2006,1,28,5,0.0,6.3,1.27
2006,1,28,6,0.0,6.32,1.28
2006,1,28,7,17.9,7.17,1.19
2006,1,28,8,181.25,10.59,1.03
2006,1,28,9,371.7,13.35,0.7
2006,1,28,10,532.8,15.92,0.61
2006,1,28,11,618.05,17.04,0.59
2006,1,28,12,662.62,17.65,0.59
2006,1,28,13,589.2,17.9,0.62
